Year,id,X,Y,Spec,Date,Visit.Interval,Expos,Fate,Fate2,FirstFound,Stage,BHCONum,InitBHCO,Clutch,InitClutch,AgeFound,Open,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Paddock,Replicate,Treatment,Notes
2021,GADW04651925177032,465192,5177032,GADW,7/5/2021,5,3,0,Survive,6/21/2021,Incubating,0,0,9,9,2,,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,flushed
2021,GADW04651925177032,465192,5177032,GADW,7/8/2021,6,3,0,Survive,6/21/2021,Incubating,0,0,9,9,2,,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,didn't flush
2021,GADW04651925177032,465192,5177032,GADW,7/11/2021,7,3,0,Survive,6/21/2021,Incubating,0,0,9,9,2,,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,didn't flush
2021,GADW04651925177032,465192,5177032,GADW,7/14/2021,8,3,0,Survive,6/21/2021,Incubating,0,0,9,9,2,,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,some appear to have hatched
2021,GADW04650435176827,465043,5176827,GADW,6/11/2021,1,4,0,Survive,6/7/2021,Incubating,0,0,11,11,4,,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,flushed
2021,GADW04650435176827,465043,5176827,GADW,6/14/2021,2,3,0,Survive,6/7/2021,Incubating,0,0,11,11,4,,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,flushed
2021,GADW04650435176827,465043,5176827,GADW,6/17/2021,3,3,0,Survive,6/7/2021,Incubating,0,0,11,11,4,,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,saw without flushing
2021,GADW04650435176827,465043,5176827,GADW,6/20/2021,4,3,0,Survive,6/7/2021,Incubating,0,0,11,11,4,,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,flushed
2021,GADW04650435176827,465043,5176827,GADW,6/23/2021,5,3,0,Survive,6/7/2021,Incubating,0,0,11,11,4,,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,flushed
2021,GADW04650435176827,465043,5176827,GADW,6/26/2021,6,3,0,Survive,6/7/2021,Incubating,0,0,11,11,4,,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,flushed
2021,GADW04650435176827,465043,5176827,GADW,6/29/2021,7,3,0,Survive,6/7/2021,Incubating,0,0,11,11,4,,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,saw ducklings; mom
2021,GADW04652485176223,465248,5176223,GADW,6/14/2021,1,2,0,Survive,6/12/2021,Incubating,0,0,10,10,7,,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,flushed
2021,GADW04652485176223,465248,5176223,GADW,6/17/2021,2,3,0,Survive,6/12/2021,Incubating,0,0,10,10,7,,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,did not flush
2021,GADW04652485176223,465248,5176223,GADW,6/20/2021,3,3,0,Survive,6/12/2021,Incubating,0,0,10,10,7,,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,flushed
2021,GADW04652485176223,465248,5176223,GADW,6/23/2021,4,3,0,Survive,6/12/2021,Incubating,0,0,10,10,7,,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,flushed
2021,GADW04652485176223,465248,5176223,GADW,6/26/2021,5,3,0,Survive,6/12/2021,Incubating,0,0,10,10,7,,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,flushed; broekn wing display
2021,GADW04652485176223,465248,5176223,GADW,6/29/2021,6,3,0,Survive,6/12/2021,Incubating,0,0,10,10,7,,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,did not flush
2021,GADW04652485176223,465248,5176223,GADW,7/2/2021,7,3,0,Survive,6/12/2021,Incubating,0,0,10,10,7,,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,eggshells crumbly and dry; membrane di dnot separate from shell easily
2021,GADW04651355176142,465135,5176142,GADW,6/17/2021,1,3,0,Survive,6/14/2021,Incubating,0,0,8,8,8,,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,
2021,GADW04651355176142,465135,5176142,GADW,6/20/2021,2,3,0,Survive,6/14/2021,Incubating,0,0,8,8,8,,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,bird not at nest; saw duck in area
2021,GADW04651355176142,465135,5176142,GADW,6/23/2021,3,3,0,Survive,6/14/2021,Incubating,0,0,8,8,8,,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,
2021,GADW04651355176142,465135,5176142,GADW,6/26/2021,4,3,0,Survive,6/14/2021,Incubating,0,0,8,8,8,,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,flushed
2021,GADW04651355176142,465135,5176142,GADW,6/29/2021,5,3,0,Survive,6/14/2021,Incubating,0,0,8,8,8,,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,flushed
2021,GADW04651355176142,465135,5176142,GADW,7/2/2021,6,3,0,Survive,6/14/2021,Incubating,0,0,8,8,8,,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,
2021,GADW04650045175855,465004,5175855,GADW,6/27/2021,1,1,0,Survive,6/26/2021,Incubating,0,0,9,9,0,,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed
2021,GADW04650045175855,465004,5175855,GADW,6/30/2021,2,3,0,Survive,6/26/2021,Incubating,0,0,9,9,0,,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed
2021,GADW04650045175855,465004,5175855,GADW,7/3/2021,3,3,0,Survive,6/26/2021,Incubating,0,0,9,9,0,,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,
2021,GADW04650045175855,465004,5175855,GADW,7/6/2021,4,3,0,Survive,6/26/2021,Incubating,0,0,9,9,0,,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed
2021,GADW04650045175855,465004,5175855,GADW,7/9/2021,5,3,0,Survive,6/26/2021,Incubating,0,0,9,9,0,,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed
2021,GADW04650045175855,465004,5175855,GADW,7/12/2021,6,3,0,Survive,6/26/2021,Incubating,0,0,9,9,0,,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed
2021,GADW04650045175855,465004,5175855,GADW,7/15/2021,7,3,0,Survive,6/26/2021,Incubating,0,0,9,9,0,,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed
2021,GADW04650045175855,465004,5175855,GADW,7/18/2021,8,3,0,Survive,6/26/2021,Incubating,0,0,9,9,0,,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,bird not on nest; eggs covered
2021,GADW04650045175855,465004,5175855,GADW,7/21/2021,9,3,0,Survive,6/26/2021,Incubating,0,0,9,9,0,,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,dry crumbly shells with easily separated membrane
2021,GADW04652285175801,465228,5175801,GADW,6/30/2021,1,3,0,Survive,6/24/2021,Incubating,0,0,8,8,3,,63,0,3,0,3,0,38,35,707,6,6,4,5,8,SE,MTORG,1 cracked egg
2021,GADW04652285175801,465228,5175801,GADW,7/3/2021,2,3,1,Failed,6/24/2021,Incubating,0,0,9,8,3,,63,0,3,0,3,0,38,35,707,6,6,4,5,8,SE,MTORG,no bird; several checks after with no bird
2021,GADW04643765177017,464376,5177017,GADW,6/10/2021,1,4,0,Survive,6/6/2021,Incubating,0,0,9,9,16,,38,15,38,0,15,0,15,60,560,3,3,4,3,14,NW,MTORG,bird not at nest
2021,GADW04643765177017,464376,5177017,GADW,6/13/2021,2,3,0,Survive,6/6/2021,Incubating,0,0,9,9,16,,38,15,38,0,15,0,15,60,560,3,3,4,3,14,NW,MTORG,flushed
2021,GADW04643765177017,464376,5177017,GADW,6/16/2021,3,3,0,Survive,6/6/2021,Incubating,0,0,9,9,16,,38,15,38,0,15,0,15,60,560,3,3,4,3,14,NW,MTORG,eggs appeared hatched
2021,GADW04649445176655,464944,5176655,GADW,6/22/2021,1,1,0,Survive,6/21/2021,Incubating,0,0,8,8,5,,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,flushed
2021,GADW04649445176655,464944,5176655,GADW,6/25/2021,2,3,0,Survive,6/21/2021,Incubating,0,0,8,8,5,,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,
2021,GADW04649445176655,464944,5176655,GADW,6/28/2021,3,3,0,Survive,6/21/2021,Incubating,0,0,8,8,5,,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,flushed
2021,GADW04649445176655,464944,5176655,GADW,7/1/2021,4,3,0,Survive,6/21/2021,Incubating,0,0,8,8,5,,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,flushed far ahead
2021,GADW04649445176655,464944,5176655,GADW,7/4/2021,5,3,0,Survive,6/21/2021,Incubating,0,0,8,8,5,,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,flushed
2021,GADW04649445176655,464944,5176655,GADW,7/7/2021,6,3,0,Survive,6/21/2021,Incubating,0,0,8,8,5,,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,flushed far ahead
2021,GADW04649445176655,464944,5176655,GADW,7/10/2021,7,3,0,Survive,6/21/2021,Incubating,0,0,8,8,5,,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,no bird on nest; eggs covered
2021,GADW04649445176655,464944,5176655,GADW,7/13/2021,8,3,0,Survive,6/21/2021,Incubating,0,0,8,8,5,,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,squirrel sp. Eating eggs; others look ok
2021,BOBO04652165176747,465216,5176747,BOBO,6/24/2021,1,2,0,Survive,6/22/2021,Incubating,6,8,2,2,7,,38,0,38,0,3,0,38,20,540,5,5,5,7,2,NE,MTORG,
2021,BOBO04652165176747,465216,5176747,BOBO,6/27/2021,2,3,0,Survive,6/22/2021,Nestling,6,8,2,2,7,,38,0,38,0,3,0,38,20,540,5,5,5,7,2,NE,MTORG,
2021,BOBO04652165176747,465216,5176747,BOBO,6/30/2021,3,3,0,Survive,6/22/2021,Nestling,4,8,2,2,7,,38,0,38,0,3,0,38,20,540,5,5,5,7,2,NE,MTORG,
2021,BOBO04652165176747,465216,5176747,BOBO,7/3/2021,4,3,0,Survive,6/22/2021,Nestling,1,8,2,2,7,,38,0,38,0,3,0,38,20,540,5,5,5,7,2,NE,MTORG,
2021,BOBO04652165176747,465216,5176747,BOBO,7/6/2021,5,3,0,Survive,6/22/2021,Nestling,1,8,2,2,7,,38,0,38,0,3,0,38,20,540,5,5,5,7,2,NE,MTORG,Suspected fledged; parent very active scolding close
2021,BOBO04651575176565,465157,5176565,BOBO,6/14/2021,1,4,0,Survive,6/10/2021,Nestling,3,3,4,4,8,,38,38,15,0,15,0,15,28,650,5,6,6,6,3,NE,MTORG,nestling just hatched
2021,BOBO04651575176565,465157,5176565,BOBO,6/17/2021,2,3,0,Survive,6/10/2021,Nestling,3,3,3,4,8,,38,38,15,0,15,0,15,28,650,5,6,6,6,3,NE,MTORG,not sure about numbers
2021,BOBO04651575176565,465157,5176565,BOBO,6/20/2021,3,3,0,Survive,6/10/2021,Nestling,3,3,3,4,8,,38,38,15,0,15,0,15,28,650,5,6,6,6,3,NE,MTORG,
2021,BOBO04651575176565,465157,5176565,BOBO,6/23/2021,4,3,0,Survive,6/10/2021,Nestling,3,3,3,4,8,,38,38,15,0,15,0,15,28,650,5,6,6,6,3,NE,MTORG,
2021,BOBO04651575176565,465157,5176565,BOBO,6/26/2021,5,3,0,Survive,6/10/2021,Nestling,3,3,3,4,8,,38,38,15,0,15,0,15,28,650,5,6,6,6,3,NE,MTORG,both parents chipping; carrying food
2021,CCLO04655405175712,465540,5175712,CCLO,5/31/2021,1,3,0,Survive,5/28/2021,Nestling,0,0,5,5,10,,85,0,15,3,3,0,0,20,190,1,2,1,2,7,SE,MTORG,
2021,CCLO04655405175712,465540,5175712,CCLO,6/3/2021,2,3,0,Survive,5/28/2021,Nestling,0,0,5,5,10,,85,0,15,3,3,0,0,20,190,1,2,1,2,7,SE,MTORG,
2021,CCLO04655405175712,465540,5175712,CCLO,6/6/2021,3,3,0,Survive,5/28/2021,Nestling,0,0,5,5,10,,85,0,15,3,3,0,0,20,190,1,2,1,2,7,SE,MTORG,
2021,BWTE04651115176934,465111,5176934,BWTE,6/11/2021,1,3,0,Survive,6/8/2021,Incubating,0,0,10,10,5,,15,0,38,0,15,3,38,27,560,3,3,4,4,1,NE,MTORG,flushed
2021,BWTE04651115176934,465111,5176934,BWTE,6/14/2021,2,3,0,Survive,6/8/2021,Incubating,0,0,10,10,5,,15,0,38,0,15,3,38,27,560,3,3,4,4,1,NE,MTORG,flushed
2021,BWTE04651115176934,465111,5176934,BWTE,6/17/2021,3,3,0,Survive,6/8/2021,Incubating,0,0,10,10,5,,15,0,38,0,15,3,38,27,560,3,3,4,4,1,NE,MTORG,bird not on nest
2021,BWTE04651115176934,465111,5176934,BWTE,6/20/2021,4,3,0,Survive,6/8/2021,Incubating,0,0,10,10,5,,15,0,38,0,15,3,38,27,560,3,3,4,4,1,NE,MTORG,no bird on nest
2021,BWTE04651115176934,465111,5176934,BWTE,6/23/2021,5,3,0,Survive,6/8/2021,Incubating,0,0,10,10,5,,15,0,38,0,15,3,38,27,560,3,3,4,4,1,NE,MTORG,flushed
2021,BWTE04651115176934,465111,5176934,BWTE,6/26/2021,6,3,0,Survive,6/8/2021,Incubating,0,0,10,10,5,,15,0,38,0,15,3,38,27,560,3,3,4,4,1,NE,MTORG,
2021,BWTE04655925177105,465592,5177105,BWTE,6/12/2021,1,3,0,Survive,6/9/2021,Incubating,0,0,9,9,0,,38,38,13,0,3,0,15,40,470,4,3,3,5,2,NE,MTORG,flushed
2021,BWTE04655925177105,465592,5177105,BWTE,6/15/2021,2,3,0,Survive,6/9/2021,Incubating,0,0,9,9,0,,38,38,13,0,3,0,15,40,470,4,3,3,5,2,NE,MTORG,
2021,BWTE04655925177105,465592,5177105,BWTE,6/27/2021,3,12,0,Survive,6/9/2021,Incubating,0,0,9,9,0,,38,38,13,0,3,0,15,40,470,4,3,3,5,2,NE,MTORG,
2021,BWTE04655925177105,465592,5177105,BWTE,6/30/2021,4,3,0,Survive,6/9/2021,Incubating,0,0,9,9,0,,38,38,13,0,3,0,15,40,470,4,3,3,5,2,NE,MTORG,bird not on nest; eggs warm
2021,BWTE04655925177105,465592,5177105,BWTE,7/3/2021,5,3,0,Survive,6/9/2021,Incubating,0,0,9,9,0,,38,38,13,0,3,0,15,40,470,4,3,3,5,2,NE,MTORG,appeared hatched
2021,BWTE04653395176592,465339,5176592,BWTE,6/14/2021,1,4,0,Survive,6/10/2021,Incubating,0,0,11,10,-1,,38,15,38,0,15,0,3,30,475,3,3,4,5,3,NE,MTORG,
2021,BWTE04653395176592,465339,5176592,BWTE,6/17/2021,2,3,0,Survive,6/10/2021,Incubating,0,0,11,10,-1,,38,15,38,0,15,0,3,30,475,3,3,4,5,3,NE,MTORG,flushed
2021,BWTE04653395176592,465339,5176592,BWTE,6/20/2021,3,3,0,Survive,6/10/2021,Incubating,0,0,11,10,-1,,38,15,38,0,15,0,3,30,475,3,3,4,5,3,NE,MTORG,no bird on nest
2021,BWTE04653395176592,465339,5176592,BWTE,6/23/2021,4,3,0,Survive,6/10/2021,Incubating,0,0,11,10,-1,,38,15,38,0,15,0,3,30,475,3,3,4,5,3,NE,MTORG,no bird on nest
2021,BWTE04653395176592,465339,5176592,BWTE,6/26/2021,5,3,0,Survive,6/10/2021,Incubating,0,0,11,10,-1,,38,15,38,0,15,0,3,30,475,3,3,4,5,3,NE,MTORG,
2021,BWTE04653395176592,465339,5176592,BWTE,6/29/2021,6,3,0,Survive,6/10/2021,Incubating,0,0,11,10,-1,,38,15,38,0,15,0,3,30,475,3,3,4,5,3,NE,MTORG,flushed
2021,BWTE04653395176592,465339,5176592,BWTE,7/2/2021,7,3,0,Survive,6/10/2021,Incubating,0,0,7,10,-1,,38,15,38,0,15,0,3,30,475,3,3,4,5,3,NE,MTORG,flushed; broken egg out of nes
2021,BWTE04653395176592,465339,5176592,BWTE,7/5/2021,8,3,0,Survive,6/10/2021,Incubating,0,0,7,10,-1,,38,15,38,0,15,0,3,30,475,3,3,4,5,3,NE,MTORG,egg membrane separates easily from shell; shells crumble easily
2021,BWTE04652065176505,465206,5176505,BWTE,7/6/2021,1,0,0,Survive,7/6/2021,Nestling,0,0,,,24,,38,0,38,15,3,0,38,2,486,3,5,5,6,4,NE,MTORG,found hatching
2021,BWTE04646415176453,464641,5176453,BWTE,7/1/2021,1,1,0,Survive,6/30/2021,Incubating,0,0,7,7,20,,15,15,63,0,0,0,15,3,430,4,5,5,2,13,NW,MTORG,
2021,BWTE04646415176453,464641,5176453,BWTE,7/2/2021,2,1,0,Survive,6/30/2021,Incubating,0,0,7,7,20,,15,15,63,0,0,0,15,3,430,4,5,5,2,13,NW,MTORG,1 dead duckling; 2 intact eggs; other shells crumble easily and membrane separates easily from the shell
2021,BWTE04642765176848,464276,5176848,BWTE,6/10/2021,1,4,0,Survive,6/6/2021,Incubating,0,0,9,9,7,,63,15,38,0,0,0,15,72,533,5,3,4,2,14,NW,MTORG,
2021,BWTE04642765176848,464276,5176848,BWTE,6/12/2021,2,2,0,Survive,6/6/2021,Incubating,0,0,9,9,7,,63,15,38,0,0,0,15,72,533,5,3,4,2,14,NW,MTORG,flushed
2021,BWTE04642765176848,464276,5176848,BWTE,6/16/2021,3,4,0,Survive,6/6/2021,Incubating,0,0,9,9,7,,63,15,38,0,0,0,15,72,533,5,3,4,2,14,NW,MTORG,flushed
2021,BWTE04642765176848,464276,5176848,BWTE,6/19/2021,4,3,0,Survive,6/6/2021,Incubating,0,0,9,9,7,,63,15,38,0,0,0,15,72,533,5,3,4,2,14,NW,MTORG,flushed; broken egg out of nest
2021,BWTE04642765176848,464276,5176848,BWTE,6/22/2021,5,3,0,Survive,6/6/2021,Incubating,0,0,9,9,7,,63,15,38,0,0,0,15,72,533,5,3,4,2,14,NW,MTORG,"membrane comes away easily from shell, eggshells scatted"
2021,MALL04657245176325,465724,5176325,MALL,5/30/2021,1,3,0,Survive,5/27/2021,Incubating,0,0,9,9,22,,85,0,15,0,1,0,15,32,335,2,5,3,3,5,SE,MTORG,flushed
2021,MALL04657245176325,465724,5176325,MALL,6/2/2021,2,3,0,Survive,5/27/2021,Incubating,0,0,9,9,22,,85,0,15,0,1,0,15,32,335,2,5,3,3,5,SE,MTORG,hatched; 1 egg left
2021,MALL04650675176228,465067,5176250,MALL,5/31/2021,1,3,0,Survive,5/28/2021,Incubating,0,0,10,10,7,,0,0,0,0,15,85,0,0,490,3,2,3,4,7,SE,MTORG,
2021,MALL04650675176228,465067,5176250,MALL,6/3/2021,2,3,0,Survive,5/28/2021,Incubating,0,0,10,10,7,,0,0,0,0,15,85,0,0,490,3,2,3,4,7,SE,MTORG,flushed
2021,MALL04650675176228,465067,5176250,MALL,6/9/2021,3,6,0,Survive,5/28/2021,Incubating,0,0,10,10,7,,0,0,0,0,15,85,0,0,490,3,2,3,4,7,SE,MTORG,flushed
2021,MALL04650675176228,465067,5176250,MALL,6/12/2021,4,3,0,Survive,5/28/2021,Incubating,0,0,10,10,7,,0,0,0,0,15,85,0,0,490,3,2,3,4,7,SE,MTORG,flushed
2021,MALL04650675176228,465067,5176250,MALL,6/15/2021,5,3,0,Survive,5/28/2021,Incubating,0,0,10,10,7,,0,0,0,0,15,85,0,0,490,3,2,3,4,7,SE,MTORG,flushed
2021,MALL04650675176228,465067,5176250,MALL,6/17/2021,6,2,0,Survive,5/28/2021,Incubating,0,0,10,10,7,,0,0,0,0,15,85,0,0,490,3,2,3,4,7,SE,MTORG,flushed; eggs hatched
2021,MALL04650945176185,465094,5176185,MALL,6/17/2021,1,3,0,Survive,6/14/2021,Incubating,0,0,10,10,20,,38,15,15,0,15,0,38,180,680,5,4,7,7,7,SE,MTORG,
2021,MALL04650945176185,465094,5176185,MALL,6/20/2021,2,3,0,Survive,6/14/2021,Incubating,0,0,10,10,20,,38,15,15,0,15,0,38,180,680,5,4,7,7,7,SE,MTORG,some eggs intact; membrane peels easily
2021,MALL04642755176208,464275,5176208,MALL,6/4/2021,1,3,0,Survive,6/1/2021,Incubating,0,0,7,6,-1,,63,0,15,0,3,0,38,54,660,4,3,6,4,12,SW,MTORG,
2021,MALL04642755176208,464275,5176208,MALL,6/7/2021,2,3,0,Survive,6/1/2021,Incubating,0,0,7,6,-1,,63,0,15,0,3,0,38,54,660,4,3,6,4,12,SW,MTORG,
2021,MALL04642755176208,464275,5176208,MALL,6/11/2021,3,4,0,Survive,6/1/2021,Incubating,0,0,4,6,-1,,63,0,15,0,3,0,38,54,660,4,3,6,4,12,SW,MTORG,mother not on nest; 1 egg broken outside
2021,MALL04642755176208,464275,5176208,MALL,6/14/2021,4,3,1,Failed,6/1/2021,Incubating,0,0,4,6,-1,,63,0,15,0,3,0,38,54,660,4,3,6,4,12,SW,MTORG,2 eggs def predated; 3 not sure
2021,MALL04643235176569,464323,5176569,MALL,6/19/2021,1,1,0,Survive,6/18/2021,Incubating,0,0,9,9,5,,3,15,15,0,15,0,38,39,699,5,5,5,4,13,NW,MTORG,flushed
2021,MALL04643235176569,464323,5176569,MALL,6/22/2021,2,3,0,Survive,6/18/2021,Incubating,0,0,9,9,5,,3,15,15,0,15,0,38,39,699,5,5,5,4,13,NW,MTORG,flushed
2021,MALL04643235176569,464323,5176569,MALL,6/25/2021,3,3,0,Survive,6/18/2021,Incubating,0,0,9,9,5,,3,15,15,0,15,0,38,39,699,5,5,5,4,13,NW,MTORG,flushed
2021,MALL04643235176569,464323,5176569,MALL,6/28/2021,4,3,0,Survive,6/18/2021,Incubating,0,0,9,9,5,,3,15,15,0,15,0,38,39,699,5,5,5,4,13,NW,MTORG,flushed
2021,MALL04643235176569,464323,5176569,MALL,7/1/2021,5,3,0,Survive,6/18/2021,Incubating,0,0,9,9,5,,3,15,15,0,15,0,38,39,699,5,5,5,4,13,NW,MTORG,flushed
2021,MALL04643235176569,464323,5176569,MALL,7/4/2021,6,3,0,Survive,6/18/2021,Incubating,0,0,9,9,5,,3,15,15,0,15,0,38,39,699,5,5,5,4,13,NW,MTORG,flushed
2021,MALL04643235176569,464323,5176569,MALL,7/7/2021,7,3,0,Survive,6/18/2021,Incubating,0,0,9,9,5,,3,15,15,0,15,0,38,39,699,5,5,5,4,13,NW,MTORG,flushed
2021,MALL04643235176569,464323,5176569,MALL,7/10/2021,8,3,0,Survive,6/18/2021,Incubating,0,0,9,9,5,,3,15,15,0,15,0,38,39,699,5,5,5,4,13,NW,MTORG,4 shells seemed hatched
2021,MALL04644895176504,464489,5176504,MALL,7/1/2021,1,1,0,Survive,6/30/2021,Incubating,0,0,8,8,22,,38,38,15,0,15,0,15,14,703,7,3,7,6,13,NW,MTORG,flushed
2021,MALL04644895176504,464489,5176504,MALL,7/4/2021,2,3,0,Survive,6/30/2021,Incubating,0,0,8,8,22,,38,38,15,0,15,0,15,14,703,7,3,7,6,13,NW,MTORG,membrane separates easily from shell; eggshells dry and crumbly
2021,NSHO04642735177109,464273,5177109,NSHO,6/10/2021,1,4,0,Survive,6/6/2021,Incubating,0,0,9,9,20,,0,85,15,0,0,0,15,21,633,6,6,6,5,14,NW,MTORG,some shells in nest; one outside
2021,RWBL04652145176900,465214,5176900,RWBL,6/12/2021,1,3,0,Survive,6/9/2021,Incubating,0,0,4,3,3,,0,0,38,3,0,63,,38,1054,10,9,7,6,2,NE,MTORG,1 broken egg on ground
2021,RWBL04652145176900,465214,5176900,RWBL,6/15/2021,2,3,0,Survive,6/9/2021,Incubating,0,0,4,3,3,,0,0,38,3,0,63,,38,1054,10,9,7,6,2,NE,MTORG,flushed female
2021,RWBL04652145176900,465214,5176900,RWBL,6/18/2021,3,3,0,Survive,6/9/2021,Incubating,0,0,4,3,3,,0,0,38,3,0,63,,38,1054,10,9,7,6,2,NE,MTORG,
2021,RWBL04652145176900,465214,5176900,RWBL,6/21/2021,4,3,0,Survive,6/9/2021,Incubating,0,0,4,3,3,,0,0,38,3,0,63,,38,1054,10,9,7,6,2,NE,MTORG,
2021,RWBL04652145176900,465214,5176900,RWBL,6/24/2021,5,3,0,Survive,6/9/2021,Incubating,0,0,4,3,3,,0,0,38,3,0,63,,38,1054,10,9,7,6,2,NE,MTORG,
2021,RWBL04652145176900,465214,5176900,RWBL,6/27/2021,6,3,0,Survive,6/9/2021,Incubating,0,0,4,3,3,,0,0,38,3,0,63,,38,1054,10,9,7,6,2,NE,MTORG,
2021,RWBL04652145176900,465214,5176900,RWBL,6/30/2021,7,3,0,Survive,6/9/2021,Incubating,0,0,4,3,3,,0,0,38,3,0,63,,38,1054,10,9,7,6,2,NE,MTORG,area heavily tramped and nest destroyed but RWBL in the area
2021,BRBL04649845176444,464984,5176444,BRBL,6/14/2021,1,4,0,Survive,6/10/2021,Incubating,1,1,4,4,5,,,,,,,,,,,,,,,,,,
2021,BRBL04649845176444,464984,5176444,BRBL,6/17/2021,2,3,0,Survive,6/10/2021,Nestling,1,1,4,4,5,,,,,,,,,,,,,,,,,,3-4 N; 2 eggs; unsure of species
2021,BRBL04649845176444,464984,5176444,BRBL,6/20/2021,3,3,0,Survive,6/10/2021,Nestling,1,1,3,4,5,,,,,,,,,,,,,,,,,,
2021,BRBL04649845176444,464984,5176444,BRBL,6/23/2021,4,3,0,Survive,6/10/2021,Nestling,1,1,3,4,5,,,,,,,,,,,,,,,,,,
2021,BRBL04649845176444,464984,5176444,BRBL,6/26/2021,5,3,0,Survive,6/10/2021,Nestling,1,1,2,4,5,,,,,,,,,,,,,,,,,,
2021,BRBL04649845176444,464984,5176444,BRBL,6/29/2021,6,3,0,Survive,6/10/2021,Nestling,1,1,2,4,5,,,,,,,,,,,,,,,,,,fledglings standing nearby; mom chirping; no veg
2021,BRBL04654335176134,465433,5176134,BRBL,5/30/2021,1,3,0,Survive,5/27/2021,Incubating,2,3,2,4,7,,63,0,15,0,3,3,38,58,624,6,2,6,6,6,SE,MTORG,
2021,BRBL04654335176134,465433,5176134,BRBL,6/2/2021,2,3,0,Survive,5/27/2021,Nestling,2,3,2,4,7,,63,0,15,0,3,3,38,58,624,6,2,6,6,6,SE,MTORG,2 nestlings
2021,BRBL04654335176134,465433,5176134,BRBL,6/5/2021,3,3,0,Survive,5/27/2021,Nestling,2,3,2,4,7,,63,0,15,0,3,3,38,58,624,6,2,6,6,6,SE,MTORG,2 nestlings; 2 eggs
2021,BRBL04654335176134,465433,5176134,BRBL,6/8/2021,4,3,0,Survive,5/27/2021,Nestling,1,3,1,4,7,,63,0,15,0,3,3,38,58,624,6,2,6,6,6,SE,MTORG,2 nestlings
2021,BRBL04654335176134,465433,5176134,BRBL,6/11/2021,5,3,0,Survive,5/27/2021,Nestling,1,3,1,4,7,,63,0,15,0,3,3,38,58,624,6,2,6,6,6,SE,MTORG,female BRBL within 10 m of nest
2021,BRBL04651905176206,465190,5176206,BRBL,6/14/2021,1,2,0,Survive,6/12/2021,Incubating,1,2,2,2,8,,15,0,15,3,85,0,0,19,638,3,2,6,6,6,SE,MTORG,bird not on nest
