Year,id,X,Y,Spec,Date,Visit.Interval,Expos,Survive,Fate,FirstFound,Stage,BHCONum,BHCOpres,Clutch,InitClutch,InitBHCO,AgeFound,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Unit,Pasture,Patch,Treatment,pTreat,cTreat,Notes,
2021,CCSP04655925177221,465592,5177221,CCSP,7/9/2021,5,3,Survive,0,6/23/2021,Nestling,2,1,3,2,0,-1,38,38,15,0,3,0,15,10,533,2,5,3,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,CCSP04655925177221,465592,5177221,CCSP,7/12/2021,6,3,Survive,0,6/23/2021,Nestling,2,1,2,2,0,-1,38,38,15,0,3,0,15,10,533,2,5,3,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,CCSP04655925177221,465592,5177221,CCSP,7/14/2021,7,2,Survive,0,6/23/2021,Nestling,2,1,1,2,0,-1,38,38,15,0,3,0,15,10,533,2,5,3,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,CCSP04655925177221,465592,5177221,CCSP,7/17/2021,8,3,Failed,1,6/23/2021,Nestling,2,1,1,2,0,-1,38,38,15,0,3,0,15,10,533,2,5,3,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,CCSP04656435177164,465643,5177164,CCSP,6/12/2021,1,0,Unknown,,6/9/2021,Laying,1,1,0,0,1,0,38,15,15,0,3,0,38,5,800,6,3,6,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,EAKI04654175177175,465417,5177175,EAKI,6/15/2021,1,3,Survive,0,6/12/2021,Laying,1,1,1,0,0,-2,15,38,15,0,15,0,63,25,1290,13,6,6,13,Wagon,2,NE,MTORG,Moderate,Full,,
2021,EAKI04654175177175,465417,5177175,EAKI,6/18/2021,2,3,Survive,0,6/12/2021,Incubating,0,1,2,0,0,-2,15,38,15,0,15,0,63,25,1290,13,6,6,13,Wagon,2,NE,MTORG,Moderate,Full,,
2021,EAKI04654175177175,465417,5177175,EAKI,6/21/2021,3,3,Survive,0,6/12/2021,Incubating,0,1,2,0,0,-2,15,38,15,0,15,0,63,25,1290,13,6,6,13,Wagon,2,NE,MTORG,Moderate,Full,,
2021,EAKI04654175177175,465417,5177175,EAKI,6/24/2021,4,3,Failed,1,6/12/2021,Incubating,0,1,2,0,0,-2,15,38,15,0,15,0,63,25,1290,13,6,6,13,Wagon,2,NE,MTORG,Moderate,Full,,
2021,EAKI04656415177098,465641,5177098,EAKI,6/24/2021,1,3,Survive,0,6/22/2021,Incubating,0,0,2,2,0,5,15,15,63,0,3,0,15,18,800,10,12,9,8,Wagon,2,NE,MTORG,Moderate,Full,,
2021,EAKI04656415177098,465641,5177098,EAKI,6/27/2021,2,3,Survive,0,6/22/2021,Incubating,0,0,2,2,0,5,15,15,63,0,3,0,15,18,800,10,12,9,8,Wagon,2,NE,MTORG,Moderate,Full,,
2021,EAKI04656415177098,465641,5177098,EAKI,6/30/2021,3,3,Failed,1,6/22/2021,Incubating,0,0,2,2,0,5,15,15,63,0,3,0,15,18,800,10,12,9,8,Wagon,2,NE,MTORG,Moderate,Full,,
2021,GADW04651435176623,465143,5176623,GADW,6/12/2021,1,3,Survive,0,6/9/2021,Laying,0,0,7,4,0,-4,15,15,38,0,0,0,38,33,610,3,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,GADW04651435176623,465143,5176623,GADW,6/15/2021,2,3,Survive,0,6/9/2021,Incubating,0,0,8,4,0,-4,15,15,38,0,0,0,38,33,610,3,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,GADW04651435176623,465143,5176623,GADW,6/18/2021,3,3,Survive,0,6/9/2021,Incubating,0,0,8,4,0,-4,15,15,38,0,0,0,38,33,610,3,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,GADW04651435176623,465143,5176623,GADW,6/21/2021,4,3,Survive,0,6/9/2021,Incubating,0,0,8,4,0,-4,15,15,38,0,0,0,38,33,610,3,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,GADW04651435176623,465143,5176623,GADW,6/24/2021,5,3,Survive,0,6/9/2021,Incubating,0,0,7,4,0,-4,15,15,38,0,0,0,38,33,610,3,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,GADW04651435176623,465143,5176623,GADW,6/27/2021,6,3,Survive,0,6/9/2021,Incubating,0,0,7,4,0,-4,15,15,38,0,0,0,38,33,610,3,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,GADW04651435176623,465143,5176623,GADW,6/30/2021,7,3,Survive,0,6/9/2021,Incubating,0,0,7,4,0,-4,15,15,38,0,0,0,38,33,610,3,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,GADW04651435176623,465143,5176623,GADW,7/3/2021,8,3,Survive,0,6/9/2021,Incubating,0,0,7,4,0,-4,15,15,38,0,0,0,38,33,610,3,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,GADW04651435176623,465143,5176623,GADW,7/6/2021,9,3,Survive,0,6/9/2021,Incubating,0,0,7,4,0,-4,15,15,38,0,0,0,38,33,610,3,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,GADW04651435176623,465143,5176623,GADW,7/9/2021,10,3,Failed,1,6/9/2021,Incubating,0,0,7,4,0,-4,15,15,38,0,0,0,38,33,610,3,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04652465176909,465246,5176909,NOPI,6/12/2021,1,3,Survive,0,6/9/2021,Incubating,0,0,8,8,0,4,0,0,3,0,0,98,0,20,933,6,5,6,10,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04652465176909,465246,5176909,NOPI,6/15/2021,2,3,Survive,0,6/9/2021,Incubating,0,0,8,8,0,4,0,0,3,0,0,98,0,20,933,6,5,6,10,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04652465176909,465246,5176909,NOPI,6/18/2021,3,3,Survive,0,6/9/2021,Incubating,0,0,8,8,0,4,0,0,3,0,0,98,0,20,933,6,5,6,10,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04652465176909,465246,5176909,NOPI,6/21/2021,4,3,Survive,0,6/9/2021,Incubating,0,0,8,8,0,4,0,0,3,0,0,98,0,20,933,6,5,6,10,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04652465176909,465246,5176909,NOPI,6/24/2021,5,3,Survive,0,6/9/2021,Incubating,0,0,8,8,0,4,0,0,3,0,0,98,0,20,933,6,5,6,10,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04652465176909,465246,5176909,NOPI,6/27/2021,6,3,Survive,0,6/9/2021,Incubating,0,0,8,8,0,4,0,0,3,0,0,98,0,20,933,6,5,6,10,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04652465176909,465246,5176909,NOPI,6/30/2021,7,3,Survive,0,6/9/2021,Incubating,0,0,8,8,0,4,0,0,3,0,0,98,0,20,933,6,5,6,10,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04654665177109,465466,5177109,NOPI,5/28/2021,1,3,Survive,0,5/25/2021,Incubating,0,0,10,10,0,0,0,38,0,0,0,0,63,30,875,16,11,12,15,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04654665177109,465466,5177109,NOPI,5/31/2021,2,3,Survive,0,5/25/2021,Incubating,0,0,10,10,0,0,0,38,0,0,0,0,63,30,875,16,11,12,15,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04654665177109,465466,5177109,NOPI,6/3/2021,3,3,Survive,0,5/25/2021,Incubating,0,0,10,10,0,0,0,38,0,0,0,0,63,30,875,16,11,12,15,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04654665177109,465466,5177109,NOPI,6/6/2021,4,3,Survive,0,5/25/2021,Incubating,0,0,10,10,0,0,0,38,0,0,0,0,63,30,875,16,11,12,15,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04654665177109,465466,5177109,NOPI,6/8/2021,5,2,Survive,0,5/25/2021,Incubating,0,0,10,10,0,0,0,38,0,0,0,0,63,30,875,16,11,12,15,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04654665177109,465466,5177109,NOPI,6/12/2021,6,4,Abandoned,1,5/25/2021,Incubating,0,0,10,10,0,0,0,38,0,0,0,0,63,30,875,16,11,12,15,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04655585177170,465558,5177170,NOPI,5/28/2021,1,3,Survive,0,5/25/2021,Incubating,0,0,8,8,0,17,15,85,15,0,3,0,3,120,410,3,3,2,3,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NOPI04655585177170,465558,5177170,NOPI,5/31/2021,2,3,Survive,0,5/25/2021,Incubating,0,0,8,8,0,17,15,85,15,0,3,0,3,120,410,3,3,2,3,Wagon,2,NE,MTORG,Moderate,Full,,
2021,NSHO04650965176658,465096,5176658,NSHO,6/12/2021,1,3,Failed,1,6/9/2021,Incubating,0,0,11,11,0,4,15,15,38,0,15,0,15,52,519,5,5,3,4,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652145176900,465214,5176900,RWBL,6/12/2021,1,3,Survive,0,6/9/2021,Incubating,0,0,4,3,0,1,0,0,38,3,0,63,0,38,1054,10,9,7,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652145176900,465214,5176900,RWBL,6/15/2021,2,3,Survive,0,6/9/2021,Incubating,0,0,4,3,0,1,0,0,38,3,0,63,0,38,1054,10,9,7,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652145176900,465214,5176900,RWBL,6/18/2021,3,3,Survive,0,6/9/2021,Incubating,0,0,4,3,0,1,0,0,38,3,0,63,0,38,1054,10,9,7,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652145176900,465214,5176900,RWBL,6/21/2021,4,3,Survive,0,6/9/2021,Nestling,0,0,4,3,0,1,0,0,38,3,0,63,0,38,1054,10,9,7,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652145176900,465214,5176900,RWBL,6/24/2021,5,3,Survive,0,6/9/2021,Nestling,0,0,2,3,0,1,0,0,38,3,0,63,0,38,1054,10,9,7,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652145176900,465214,5176900,RWBL,6/27/2021,6,3,Survive,0,6/9/2021,Nestling,0,0,2,3,0,1,0,0,38,3,0,63,0,38,1054,10,9,7,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652145176900,465214,5176900,RWBL,6/30/2021,7,3,Survive,0,6/9/2021,Nestling,0,0,2,3,0,1,0,0,38,3,0,63,0,38,1054,10,9,7,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652285176893,465228,5176893,RWBL,6/12/2021,1,3,Survive,0,6/9/2021,Incubating,0,0,5,5,0,5,0,0,15,0,0,85,0,65,1270,10,10,10,10,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652285176893,465228,5176893,RWBL,6/15/2021,2,3,Survive,0,6/9/2021,Nestling,0,0,5,5,0,5,0,0,15,0,0,85,0,65,1270,10,10,10,10,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652285176893,465228,5176893,RWBL,6/18/2021,3,3,Failed,1,6/9/2021,Nestling,0,0,5,5,0,5,0,0,15,0,0,85,0,65,1270,10,10,10,10,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652395176860,465239,5176860,RWBL,6/24/2021,1,2,Survive,0,6/22/2021,Incubating,1,1,1,2,1,6,0,0,15,0,0,85,0,11,650,6,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652395176860,465239,5176860,RWBL,6/27/2021,2,3,Survive,0,6/22/2021,Nestling,1,1,1,2,1,6,0,0,15,0,0,85,0,11,650,6,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,RWBL04652395176860,465239,5176860,RWBL,6/30/2021,3,3,Failed,1,6/22/2021,Nestling,1,1,1,2,1,6,0,0,15,0,0,85,0,11,650,6,5,4,5,Wagon,2,NE,MTORG,Moderate,Full,,
2021,STGR04653605177141,465360,5177141,STGR,6/24/2021,1,2,Survive,0,6/22/2021,Incubating,0,0,9,9,0,11,15,3,63,0,3,0,15,23,670,3,2,2,3,Wagon,2,NE,MTORG,Moderate,Full,,
2021,STGR04653605177141,465360,5177141,STGR,6/27/2021,2,3,Survive,0,6/22/2021,Incubating,0,0,9,9,0,11,15,3,63,0,3,0,15,23,670,3,2,2,3,Wagon,2,NE,MTORG,Moderate,Full,,
2021,STGR04653605177141,465360,5177141,STGR,6/30/2021,3,3,Survive,0,6/22/2021,Incubating,0,0,9,9,0,11,15,3,63,0,3,0,15,23,670,3,2,2,3,Wagon,2,NE,MTORG,Moderate,Full,,
2021,STGR04653605177141,465360,5177141,STGR,7/3/2021,4,3,Survive,0,6/22/2021,Incubating,0,0,9,9,0,11,15,3,63,0,3,0,15,23,670,3,2,2,3,Wagon,2,NE,MTORG,Moderate,Full,,
2021,STGR04653605177141,465360,5177141,STGR,7/6/2021,5,3,Survive,0,6/22/2021,Incubating,0,0,9,9,0,11,15,3,63,0,3,0,15,23,670,3,2,2,3,Wagon,2,NE,MTORG,Moderate,Full,,
2021,STGR04653605177141,465360,5177141,STGR,7/9/2021,6,3,Survive,0,6/22/2021,Incubating,0,0,9,9,0,11,15,3,63,0,3,0,15,23,670,3,2,2,3,Wagon,2,NE,MTORG,Moderate,Full,,
2021,WEME04652595176857,465259,5176857,WEME,6/12/2021,1,3,Survive,0,6/9/2021,Incubating,0,0,5,4,0,2,0,0,38,0,15,63,0,35,520,3,3,2,2,Wagon,2,NE,MTORG,Moderate,Full,,
2021,WEME04652595176857,465259,5176857,WEME,6/15/2021,2,3,Survive,0,6/9/2021,Incubating,0,0,1,4,0,2,0,0,38,0,15,63,0,35,520,3,3,2,2,Wagon,2,NE,MTORG,Moderate,Full,,
2021,WEME04652595176857,465259,5176857,WEME,6/18/2021,3,3,Failed,1,6/9/2021,Incubating,0,0,1,4,0,2,0,0,38,0,15,63,0,35,520,3,3,2,2,Wagon,2,NE,MTORG,Moderate,Full,,
2021,WIPH04654335176967,465433,5176967,WIPH,6/12/2021,1,4,Survive,0,6/8/2021,Incubating,0,0,4,4,0,18,15,0,63,0,15,15,3,105,445,3,3,4,4,Wagon,2,NE,MTORG,Moderate,Full,,
2021,WISN04654345176986,465434,5176986,WISN,6/12/2021,1,3,Survive,0,6/9/2021,Incubating,0,0,4,4,0,4,0,0,3,0,0,98,0,10,570,5,4,4,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,WISN04654345176986,465434,5176986,WISN,6/15/2021,2,3,Survive,0,6/9/2021,Incubating,0,0,4,4,0,4,0,0,3,0,0,98,0,10,570,5,4,4,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,WISN04654345176986,465434,5176986,WISN,6/18/2021,3,3,Survive,0,6/9/2021,Incubating,0,0,4,4,0,4,0,0,3,0,0,98,0,10,570,5,4,4,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,WISN04654345176986,465434,5176986,WISN,6/21/2021,4,3,Failed,1,6/9/2021,Incubating,0,0,4,4,0,4,0,0,3,0,0,98,0,10,570,5,4,4,6,Wagon,2,NE,MTORG,Moderate,Full,,
2021,BOBO04651575176565,465157,5176565,BOBO,6/14/2021,1,4,Survive,0,6/10/2021,Incubating,3,1,4,4,3,8,38,38,15,0,15,0,15,28,650,5,6,6,6,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BOBO04651575176565,465157,5176565,BOBO,6/17/2021,2,3,Survive,0,6/10/2021,Nestling,3,1,4,4,3,8,38,38,15,0,15,0,15,28,650,5,6,6,6,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BOBO04651575176565,465157,5176565,BOBO,6/20/2021,3,3,Survive,0,6/10/2021,Nestling,0,0,3,4,3,8,38,38,15,0,15,0,15,28,650,5,6,6,6,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BOBO04651575176565,465157,5176565,BOBO,6/23/2021,4,3,Survive,0,6/10/2021,Nestling,0,0,3,4,3,8,38,38,15,0,15,0,15,28,650,5,6,6,6,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BOBO04651575176565,465157,5176565,BOBO,6/26/2021,5,3,Survive,0,6/10/2021,Nestling,0,0,3,4,3,8,38,38,15,0,15,0,15,28,650,5,6,6,6,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BOBO04656965177119,465696,5177119,BOBO,6/26/2021,1,4,Survive,0,6/22/2021,Nestling,2,1,1,3,1,8,63,38,3,0,0,0,3,35,710,5,6,5,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BOBO04656965177119,465696,5177119,BOBO,6/29/2021,2,3,Failed,1,6/22/2021,Nestling,2,1,1,3,1,8,63,38,3,0,0,0,3,35,710,5,6,5,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BRBL04649845176444,464984,5176444,BRBL,6/14/2021,1,4,Survive,0,6/10/2021,Incubating,1,1,4,4,1,8,,,,,,,,,,,,,,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BRBL04649845176444,464984,5176444,BRBL,6/17/2021,2,3,Survive,0,6/10/2021,Nestling,1,1,4,4,1,8,,,,,,,,,,,,,,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BRBL04649845176444,464984,5176444,BRBL,6/20/2021,3,3,Survive,0,6/10/2021,Nestling,1,1,4,4,1,8,,,,,,,,,,,,,,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BRBL04649845176444,464984,5176444,BRBL,6/23/2021,4,3,Survive,0,6/10/2021,Nestling,1,1,4,4,1,8,,,,,,,,,,,,,,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BRBL04649845176444,464984,5176444,BRBL,6/26/2021,5,3,Survive,0,6/10/2021,Nestling,1,1,4,4,1,8,,,,,,,,,,,,,,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BRBL04649845176444,464984,5176444,BRBL,6/29/2021,6,3,Survive,0,6/10/2021,Nestling,1,1,4,4,1,8,,,,,,,,,,,,,,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BRBL04656795176835,465679,5176835,BRBL,6/27/2021,1,3,Survive,0,6/24/2021,Nestling,0,1,1,4,1,4,38,38,0,0,0,0,15,40,909,6,6,5,6,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BRBL04656795176835,465679,5176835,BRBL,6/29/2021,2,2,Failed,1,6/24/2021,Nestling,0,1,1,4,1,4,38,38,0,0,0,0,15,40,909,6,6,5,6,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BWTE04653395176592,465339,5176592,BWTE,6/14/2021,1,4,Survive,0,6/10/2021,Incubating,0,0,11,10,0,1,38,15,38,0,15,0,3,30,475,3,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BWTE04653395176592,465339,5176592,BWTE,6/17/2021,2,3,Survive,0,6/10/2021,Incubating,0,0,11,10,0,1,38,15,38,0,15,0,3,30,475,3,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BWTE04653395176592,465339,5176592,BWTE,6/20/2021,3,3,Survive,0,6/10/2021,Incubating,0,0,11,10,0,1,38,15,38,0,15,0,3,30,475,3,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BWTE04653395176592,465339,5176592,BWTE,6/23/2021,4,3,Survive,0,6/10/2021,Incubating,0,0,11,10,0,1,38,15,38,0,15,0,3,30,475,3,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BWTE04653395176592,465339,5176592,BWTE,6/26/2021,5,3,Survive,0,6/10/2021,Incubating,0,0,11,10,0,1,38,15,38,0,15,0,3,30,475,3,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BWTE04653395176592,465339,5176592,BWTE,6/29/2021,6,3,Survive,0,6/10/2021,Incubating,0,0,11,10,0,1,38,15,38,0,15,0,3,30,475,3,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BWTE04653395176592,465339,5176592,BWTE,7/2/2021,7,3,Survive,0,6/10/2021,Incubating,0,0,7,10,0,1,38,15,38,0,15,0,3,30,475,3,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,BWTE04653395176592,465339,5176592,BWTE,7/5/2021,8,3,Survive,0,6/10/2021,Incubating,0,0,7,10,0,1,38,15,38,0,15,0,3,30,475,3,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04650645176487,465064,5176487,CCSP,6/23/2021,1,1,Survive,0,6/22/2021,Incubating,2,1,4,4,2,6,63,15,15,0,0,0,15,14,535,6,5,9,6,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04650645176487,465064,5176487,CCSP,6/26/2021,2,3,Survive,0,6/22/2021,Incubating,2,1,2,4,2,6,63,15,15,0,0,0,15,14,535,6,5,9,6,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04650645176487,465064,5176487,CCSP,7/2/2021,3,6,Failed,1,6/22/2021,Incubating,2,1,2,4,2,6,63,15,15,0,0,0,15,14,535,6,5,9,6,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04651195176524,465119,5176524,CCSP,6/14/2021,1,4,Abandoned,1,6/10/2021,Incubating,1,1,1,1,1,2,63,0,38,0,3,0,15,50,500,3,4,4,4,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04652085176662,465208,5176662,CCSP,7/8/2021,1,3,Survive,0,7/5/2021,Incubating,1,1,2,2,1,6,15,0,15,0,0,3,63,130,657,7,6,5,10,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04652085176662,465208,5176662,CCSP,7/11/2021,2,3,Survive,0,7/5/2021,Nestling,1,1,2,2,1,6,15,0,15,0,0,3,63,130,657,7,6,5,10,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04652085176662,465208,5176662,CCSP,7/14/2021,3,3,Survive,0,7/5/2021,Nestling,1,1,2,2,1,6,15,0,15,0,0,3,63,130,657,7,6,5,10,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04652085176662,465208,5176662,CCSP,7/17/2021,4,3,Survive,0,7/5/2021,Nestling,1,1,1,2,1,6,15,0,15,0,0,3,63,130,657,7,6,5,10,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04652085176662,465208,5176662,CCSP,7/20/2021,5,3,Survive,0,7/5/2021,Nestling,1,1,1,2,1,6,15,0,15,0,0,3,63,130,657,7,6,5,10,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04652545176568,465254,5176568,CCSP,6/4/2021,1,4,Survive,0,5/31/2021,Incubating,1,1,4,4,0,8,85,0,3,0,3,0,15,55,670,7,7,4,9,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04652545176568,465254,5176568,CCSP,6/7/2021,2,3,Survive,0,5/31/2021,Nestling,1,1,4,4,0,8,85,0,3,0,3,0,15,55,670,7,7,4,9,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04652545176568,465254,5176568,CCSP,6/11/2021,3,3,Survive,0,5/31/2021,Nestling,1,1,4,4,0,8,85,0,3,0,3,0,15,55,670,7,7,4,9,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04652545176568,465254,5176568,CCSP,6/13/2021,4,2,Failed,1,5/31/2021,Nestling,1,1,4,4,0,8,85,0,3,0,3,0,15,55,670,7,7,4,9,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04653665176633,465366,5176635,CCSP,7/8/2021,1,3,Survive,0,7/5/2021,Incubating,2,1,2,2,2,4,63,0,15,0,3,3,15,78,550,4,6,5,7,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04653665176633,465366,5176635,CCSP,7/11/2021,2,3,Survive,0,7/5/2021,Incubating,2,1,2,2,2,4,63,0,15,0,3,3,15,78,550,4,6,5,7,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04653665176633,465366,5176635,CCSP,7/14/2021,3,3,Failed,1,7/5/2021,Incubating,2,1,2,2,2,4,63,0,15,0,3,3,15,78,550,4,6,5,7,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04653825176679,465382,5176679,CCSP,7/8/2021,1,0,Unknown,,7/5/2021,Laying,3,1,0,0,3,0,38,0,15,0,38,0,15,65,520,6,4,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04654755176646,465475,5176645,CCSP,6/14/2021,1,4,Failed,1,6/10/2021,Laying,1,1,1,1,1,-3,63,0,15,0,3,0,15,48,560,4,5,5,3,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04655595176674,465559,5176674,CCSP,6/26/2021,1,3,Survive,0,6/23/2021,Nestling,0,0,2,2,0,10,38,0,15,0,3,0,38,55,477,4,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04655595176674,465559,5176674,CCSP,6/29/2021,2,3,Survive,0,6/23/2021,Nestling,0,0,2,2,0,10,38,0,15,0,3,0,38,55,477,4,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04655595176674,465559,5176674,CCSP,7/2/2021,3,3,Survive,0,6/23/2021,Nestling,0,0,2,2,0,10,38,0,15,0,3,0,38,55,477,4,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04655595176674,465559,5176674,CCSP,7/5/2021,4,3,Survive,0,6/23/2021,Nestling,0,0,2,2,0,10,38,0,15,0,3,0,38,55,477,4,3,4,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04655655176774,465565,5176774,CCSP,6/14/2021,1,4,Failed,1,6/10/2021,Nestling,3,1,2,2,2,2,63,15,15,0,3,0,15,160,600,7,6,5,5,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04656005176741,465600,5176741,CCSP,6/14/2021,1,4,Survive,0,6/10/2021,Nestling,0,0,3,3,0,1,63,0,15,0,15,0,15,67,520,4,4,5,4,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04656005176741,465600,5176741,CCSP,6/17/2021,2,3,Survive,0,6/10/2021,Nestling,0,0,3,3,0,1,63,0,15,0,15,0,15,67,520,4,4,5,4,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04656005176741,465600,5176741,CCSP,6/20/2021,3,3,Survive,0,6/10/2021,Nestling,0,0,3,3,0,1,63,0,15,0,15,0,15,67,520,4,4,5,4,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04656055176776,465605,5176776,CCSP,6/14/2021,1,4,Survive,0,6/10/2021,Incubating,1,1,2,2,1,5,63,0,15,0,3,0,38,80,676,4,5,6,8,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04656055176776,465605,5176776,CCSP,6/17/2021,2,3,Survive,0,6/10/2021,Incubating,1,1,2,2,1,5,63,0,15,0,3,0,38,80,676,4,5,6,8,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04656055176776,465605,5176776,CCSP,6/20/2021,3,3,Survive,0,6/10/2021,Incubating,0,1,1,2,1,5,63,0,15,0,3,0,38,80,676,4,5,6,8,Wagon,3,NE,MTORG,Rest,Moderate,,
2021,CCSP04656055176776,465605,5176776,CCSP,6/23/2021,4,3,Failed,1,6/10/2021,Incubating,0,1,1,2,1,5,63,0,15,0,3,0,38,80,676,4,5,6,8,Wagon,3,NE,MTORG,Rest,Moderate,,
