"","Year","id","X","Y","Spec","Date","Visit.Interval","Expos","Survive","Fate","FirstFound","Stage","BHCONum","BHCOpres","Clutch","InitClutch","InitBHCO","AgeFound","KBG","Smooth.Brome","Litter","Bare","Forb","Grasslike","Woody","Litter.Depth","Veg.Height","R1","R2","R3","R4","Unit","Pasture","Patch","Treatment","pTreat","cTreat","Notes","aRobel","Group"
"101",2021,"BRBL04652945176098",465294,5176098,"BRBL",157,2,3,"Survive",0,"5/30/2021","Nestling",1,1,"1","2",0,"6",85,0,15,0,3,0,3,"85","521",2,7,3,3,"Wagon",6,"SE","MTORG","Moderate","Full","",3.75,"FAC"
"102",2021,"BRBL04652945176098",465294,5176098,"BRBL",160,3,3,"Survive",0,"5/30/2021","Nestling",1,1,"1","2",0,"6",85,0,15,0,3,0,3,"85","521",2,7,3,3,"Wagon",6,"SE","MTORG","Moderate","Full","",3.75,"FAC"
"103",2021,"BRBL04652945176098",465294,5176098,"BRBL",164,4,4,"Failed",1,"5/30/2021","Nestling",1,1,"1","2",0,"6",85,0,15,0,3,0,3,"85","521",2,7,3,3,"Wagon",6,"SE","MTORG","Moderate","Full","",3.75,"FAC"
"104",2021,"BRBL04653315176064",465331,5176064,"BRBL",151,1,0,"Unknown",NA,"5/27/2021","Laying",4,1,"0","0",4,"0",63,0,38,0,0,0,3,"50","506",3,2,3,4,"Wagon",6,"SE","MTORG","Moderate","Full","",3,"FAC"
"105",2021,"BRBL04653355176132",465335,5176132,"BRBL",166,1,3,"Failed",1,"6/11/2021","Incubating",3,1,"1","1",5,"2",38,15,38,0,3,0,15,"37","760",2,2,4,3,"Wagon",6,"SE","MTORG","Moderate","Full","",2.75,"FAC"
"106",2021,"BRBL04654335176134",465433,5176134,"BRBL",151,1,3,"Survive",0,"5/27/2021","Incubating",2,1,"2","4",3,"9",63,0,15,0,3,3,38,"58","624",6,2,6,6,"Wagon",6,"SE","MTORG","Moderate","Full","",5,"FAC"
"107",2021,"BRBL04654335176134",465433,5176134,"BRBL",154,2,3,"Survive",0,"5/27/2021","Nestling",2,1,"2","2",3,"9",63,0,15,0,3,3,38,"58","624",6,2,6,6,"Wagon",6,"SE","MTORG","Moderate","Full","",5,"FAC"
"108",2021,"BRBL04654335176134",465433,5176134,"BRBL",157,3,3,"Survive",0,"5/27/2021","Nestling",2,1,"2","2",3,"9",63,0,15,0,3,3,38,"58","624",6,2,6,6,"Wagon",6,"SE","MTORG","Moderate","Full","",5,"FAC"
"109",2021,"BRBL04654335176134",465433,5176134,"BRBL",160,4,3,"Survive",0,"5/27/2021","Nestling",2,1,"2","2",3,"9",63,0,15,0,3,3,38,"58","624",6,2,6,6,"Wagon",6,"SE","MTORG","Moderate","Full","",5,"FAC"
"110",2021,"BRBL04654335176134",465433,5176134,"BRBL",163,5,3,"Survive",0,"5/27/2021","Nestling",2,1,"2","2",3,"9",63,0,15,0,3,3,38,"58","624",6,2,6,6,"Wagon",6,"SE","MTORG","Moderate","Full","",5,"FAC"
"111",2021,"BRBL04649695176391",464969,5176391,"BRBL",172,1,3,"Survive",0,"6/17/2021","Nestling",0,0,"4","4",0,"7",3,0,0,0,85,15,0,"90","970",10,11,13,11,"Wagon",7,"SE","MTORG","Rest","Moderate","",11.25,"FAC"
"112",2021,"BRBL04649695176391",464969,5176391,"BRBL",175,2,3,"Survive",0,"6/17/2021","Nestling",0,0,"2","4",0,"7",3,0,0,0,85,15,0,"90","970",10,11,13,11,"Wagon",7,"SE","MTORG","Rest","Moderate","",11.25,"FAC"
"113",2021,"BRBL04649695176391",464969,5176391,"BRBL",178,3,3,"Survive",0,"6/17/2021","Nestling",0,0,"2","4",0,"7",3,0,0,0,85,15,0,"90","970",10,11,13,11,"Wagon",7,"SE","MTORG","Rest","Moderate","",11.25,"FAC"
"114",2021,"BRBL04651355176118",465135,5176118,"BRBL",178,1,4,"Survive",0,"6/22/2021","Incubating",1,1,"1","1",1,"0",15,15,15,0,15,0,15,"22","545",4,4,2,5,"Wagon",7,"SE","MTORG","Rest","Moderate","",3.75,"FAC"
"115",2021,"BRBL04651355176118",465135,5176118,"BRBL",181,2,3,"Failed",1,"6/22/2021","Incubating",1,1,"1","1",1,"0",15,15,15,0,15,0,15,"22","545",4,4,2,5,"Wagon",7,"SE","MTORG","Rest","Moderate","",3.75,"FAC"
"116",2021,"BRBL04651835176040",465183,5176040,"BRBL",178,1,0,"Unknown",NA,"6/25/2021","Laying",2,1,"0","0",1,"0",38,15,38,0,15,0,3,"45","440",3,4,7,5,"Wagon",7,"SE","MTORG","Rest","Moderate","",4.75,"FAC"
"117",2021,"BRBL04652225176132",465222,5176132,"BRBL",172,1,3,"Abandoned",1,"6/17/2021","Nestling",1,1,"1","2",0,"8",38,0,63,0,3,15,3,"26","570",2,3,3,3,"Wagon",7,"SE","MTORG","Rest","Moderate","",2.75,"FAC"
"118",2021,"BRBL04652635176081",465263,5176081,"BRBL",152,1,3,"Survive",0,"5/28/2021","Incubating",2,1,"1","2",0,"0",63,0,15,0,15,0,15,"73","528",3,4,5,4,"Wagon",7,"SE","MTORG","Rest","Moderate","seems like a very long incubation date",4,"FAC"
"119",2021,"BRBL04652635176081",465263,5176081,"BRBL",155,2,3,"Survive",0,"5/28/2021","Incubating",1,1,"1","2",0,"0",63,0,15,0,15,0,15,"73","528",3,4,5,4,"Wagon",7,"SE","MTORG","Rest","Moderate","",4,"FAC"
"120",2021,"BRBL04652635176081",465263,5176081,"BRBL",161,3,3,"Survive",0,"5/28/2021","Incubating",1,1,"1","2",0,"0",63,0,15,0,15,0,15,"73","528",3,4,5,4,"Wagon",7,"SE","MTORG","Rest","Moderate","",4,"FAC"
"121",2021,"BRBL04652635176081",465263,5176081,"BRBL",164,4,3,"Survive",0,"5/28/2021","Incubating",1,1,"1","2",0,"0",63,0,15,0,15,0,15,"73","528",3,4,5,4,"Wagon",7,"SE","MTORG","Rest","Moderate","",4,"FAC"
"122",2021,"BRBL04652635176081",465263,5176081,"BRBL",167,5,3,"Survive",0,"5/28/2021","Incubating",1,1,"1","2",0,"0",63,0,15,0,15,0,15,"73","528",3,4,5,4,"Wagon",7,"SE","MTORG","Rest","Moderate","",4,"FAC"
"123",2021,"BRBL04652635176081",465263,5176081,"BRBL",169,6,2,"Survive",0,"5/28/2021","Incubating",1,1,"1","2",0,"0",63,0,15,0,15,0,15,"73","528",3,4,5,4,"Wagon",7,"SE","MTORG","Rest","Moderate","",4,"FAC"
"124",2021,"BRBL04652635176081",465263,5176081,"BRBL",172,7,3,"Survive",0,"5/28/2021","Incubating",1,1,"1","2",0,"0",63,0,15,0,15,0,15,"73","528",3,4,5,4,"Wagon",7,"SE","MTORG","Rest","Moderate","",4,"FAC"
"125",2021,"BRBL04652635176081",465263,5176081,"BRBL",175,8,3,"Failed",1,"5/28/2021","Incubating",1,1,"1","2",0,"0",63,0,15,0,15,0,15,"73","528",3,4,5,4,"Wagon",7,"SE","MTORG","Rest","Moderate","",4,"FAC"
"126",2021,"BRBL04653225175913",465322,5175913,"BRBL",152,1,0,"Unknown",NA,"5/28/2021","Incubating",7,1,"0","0",7,"0",85,0,15,0,15,0,15,"40","470",3,3,3,3,"Wagon",7,"SE","MTORG","Rest","Moderate","",3,"FAC"
"127",2021,"BRBL04650085175996",465008,5175996,"BRBL",191,1,1,"Survive",0,"7/8/2021","Incubating",3,1,"2","2",3,"6",38,0,0,0,38,15,15,"17","730",8,4,5,7,"Wagon",8,"SE","MTORG","Heavy","Rest","",6,"FAC"
"128",2021,"BRBL04650085175996",465008,5175996,"BRBL",194,2,3,"Survive",0,"7/8/2021","Incubating",3,1,"2","2",3,"6",38,0,0,0,38,15,15,"17","730",8,4,5,7,"Wagon",8,"SE","MTORG","Heavy","Rest","",6,"FAC"
"129",2021,"BRBL04650085175996",465008,5175996,"BRBL",197,3,3,"Survive",0,"7/8/2021","Incubating",3,1,"2","2",3,"6",38,0,0,0,38,15,15,"17","730",8,4,5,7,"Wagon",8,"SE","MTORG","Heavy","Rest","",6,"FAC"
"130",2021,"BRBL04650085175996",465008,5175996,"BRBL",200,4,3,"Failed",1,"7/8/2021","Incubating",2,1,"2","2",3,"6",38,0,0,0,38,15,15,"17","730",8,4,5,7,"Wagon",8,"SE","MTORG","Heavy","Rest","",6,"FAC"
"131",2021,"BRBL04650595176128",465059,5176128,"BRBL",170,1,4,"Survive",0,"6/14/2021","Nestling",1,1,"4","4",3,"13",15,15,15,0,38,0,15,"16","640",6,7,5,6,"Wagon",8,"SE","MTORG","Heavy","Rest","",6,"FAC"
"132",2021,"BRBL04650595176128",465059,5176128,"BRBL",173,2,3,"Survive",0,"6/14/2021","Nestling",1,1,"4","4",3,"13",15,15,15,0,38,0,15,"16","640",6,7,5,6,"Wagon",8,"SE","MTORG","Heavy","Rest","",6,"FAC"
"133",2021,"BRBL04650595176128",465059,5176128,"BRBL",176,3,3,"Survive",0,"6/14/2021","Nestling",1,1,"4","4",3,"13",15,15,15,0,38,0,15,"16","640",6,7,5,6,"Wagon",8,"SE","MTORG","Heavy","Rest","",6,"FAC"
"134",2021,"BRBL04650595176128",465059,5176128,"BRBL",179,4,3,"Survive",0,"6/14/2021","Nestling",1,1,"4","4",3,"13",15,15,15,0,38,0,15,"16","640",6,7,5,6,"Wagon",8,"SE","MTORG","Heavy","Rest","",6,"FAC"
"135",2021,"BRBL04650595176128",465059,5176128,"BRBL",182,5,3,"Survive",0,"6/14/2021","Nestling",1,1,"4","4",3,"13",15,15,15,0,38,0,15,"16","640",6,7,5,6,"Wagon",8,"SE","MTORG","Heavy","Rest","",6,"FAC"
"136",2021,"BRBL04649165176377",464916,5176377,"BRBL",155,1,3,"Survive",0,"5/31/2021","Incubating",0,0,"5","5",0,"3",0,0,15,0,38,63,0,"80","695",13,10,6,7,"Wagon",10,"SW","MTORG","Rest","Moderate","",9,"FAC"
"137",2021,"BRBL04649165176377",464916,5176377,"BRBL",158,2,3,"Survive",0,"5/31/2021","Incubating",0,0,"5","5",0,"3",0,0,15,0,38,63,0,"80","695",13,10,6,7,"Wagon",10,"SW","MTORG","Rest","Moderate","",9,"FAC"
"138",2021,"BRBL04649165176377",464916,5176377,"BRBL",161,3,3,"Survive",0,"5/31/2021","Incubating",0,0,"5","5",0,"3",0,0,15,0,38,63,0,"80","695",13,10,6,7,"Wagon",10,"SW","MTORG","Rest","Moderate","",9,"FAC"
"139",2021,"BRBL04649165176377",464916,5176377,"BRBL",164,4,3,"Survive",0,"5/31/2021","Nestling",0,0,"5","5",0,"3",0,0,15,0,38,63,0,"80","695",13,10,6,7,"Wagon",10,"SW","MTORG","Rest","Moderate","",9,"FAC"
"140",2021,"BRBL04649165176377",464916,5176377,"BRBL",167,5,3,"Survive",0,"5/31/2021","Nestling",0,0,"4","5",0,"3",0,0,15,0,38,63,0,"80","695",13,10,6,7,"Wagon",10,"SW","MTORG","Rest","Moderate","",9,"FAC"
"141",2021,"BRBL04649165176377",464916,5176377,"BRBL",170,6,3,"Failed",1,"5/31/2021","Nestling",0,0,"4","5",0,"3",0,0,15,0,38,63,0,"80","695",13,10,6,7,"Wagon",10,"SW","MTORG","Rest","Moderate","",9,"FAC"
"142",2021,"BRBL04649255176381",464925,5176381,"BRBL",171,1,2,"Survive",0,"6/17/2021","Nestling",0,0,"3","3",0,"16",0,0,3,0,85,3,0,"10","880",11,6,5,8,"Wagon",10,"SW","MTORG","Rest","Moderate","",7.5,"FAC"
"143",2021,"BRBL04649255176381",464925,5176381,"BRBL",173,2,3,"Survive",0,"6/17/2021","Nestling",0,0,"3","3",0,"16",0,0,3,0,85,3,0,"10","880",11,6,5,8,"Wagon",10,"SW","MTORG","Rest","Moderate","",7.5,"FAC"
"144",2021,"BRBL04649255176381",464925,5176381,"BRBL",176,3,3,"Survive",0,"6/17/2021","Nestling",0,0,"3","3",0,"16",0,0,3,0,85,3,0,"10","880",11,6,5,8,"Wagon",10,"SW","MTORG","Rest","Moderate","",7.5,"FAC"
"145",2021,"BRBL04649265176380",464926,5176380,"BRBL",164,1,0,"Unknown",NA,"6/9/2021","Laying",4,1,"0","0",5,"0",0,0,15,0,85,3,0,"10","885",8,7,7,9,"Wagon",10,"SW","MTORG","Rest","Moderate","",7.75,"FAC"
"146",2021,"BRBL04641855175766",464185,5175766,"BRBL",183,1,2,"Survive",0,"6/29/2021","Incubating",3,1,"3","3",3,"2",15,15,15,0,15,0,38,"14","465",6,5,5,7,"Wagon",11,"SW","MTORG","Heavy","Rest","",5.75,"FAC"
"147",2021,"BRBL04641855175766",464185,5175766,"BRBL",186,2,3,"Survive",0,"6/29/2021","Incubating",3,1,"1","3",3,"2",15,15,15,0,15,0,38,"14","465",6,5,5,7,"Wagon",11,"SW","MTORG","Heavy","Rest","",5.75,"FAC"
"148",2021,"BRBL04641855175766",464185,5175766,"BRBL",189,3,3,"Failed",1,"6/29/2021","Incubating",3,1,"1","3",3,"2",15,15,15,0,15,0,38,"14","465",6,5,5,7,"Wagon",11,"SW","MTORG","Heavy","Rest","",5.75,"FAC"
"149",2021,"BRBL04646355176267",464635,5176267,"BRBL",171,1,2,"Failed",1,"6/17/2021","Incubating",4,1,"1","1",5,"0",38,0,15,0,15,15,15,"5","340",2,2,2,2,"Wagon",11,"SW","MTORG","Heavy","Rest","",2,"FAC"
"150",2021,"BRBL04646635176655",464663,5176655,"BRBL",162,1,4,"Survive",0,"6/6/2021","Incubating",1,1,"4","4",1,"2",38,0,0,0,3,63,3,"37","490",6,4,6,5,"Wagon",14,"NW","MTORG","Rest","Moderate","",5.25,"FAC"
"151",2021,"BRBL04646635176655",464663,5176655,"BRBL",165,2,3,"Survive",0,"6/6/2021","Incubating",1,1,"4","4",1,"2",38,0,0,0,3,63,3,"37","490",6,4,6,5,"Wagon",14,"NW","MTORG","Rest","Moderate","",5.25,"FAC"
"152",2021,"BRBL04646635176655",464663,5176655,"BRBL",168,3,3,"Survive",0,"6/6/2021","Incubating",1,1,"4","4",1,"2",38,0,0,0,3,63,3,"37","490",6,4,6,5,"Wagon",14,"NW","MTORG","Rest","Moderate","",5.25,"FAC"
"153",2021,"BRBL04646635176655",464663,5176655,"BRBL",171,4,3,"Failed",1,"6/6/2021","Incubating",1,1,"4","4",1,"2",38,0,0,0,3,63,3,"37","490",6,4,6,5,"Wagon",14,"NW","MTORG","Rest","Moderate","",5.25,"FAC"
"154",2021,"BRBL04648985176576",464898,5176576,"BRBL",177,1,3,"Survive",0,"6/22/2021","Incubating",2,1,"4","5",2,"10",38,15,15,3,15,0,15,"10","633",6,9,4,3,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.5,"FAC"
"155",2021,"BRBL04648985176576",464898,5176576,"BRBL",180,2,3,"Survive",0,"6/22/2021","Nestling",2,1,"4","5",2,"10",38,15,15,3,15,0,15,"10","633",6,9,4,3,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.5,"FAC"
"156",2021,"BRBL04648985176576",464898,5176576,"BRBL",183,3,3,"Survive",0,"6/22/2021","Nestling",2,1,"4","5",2,"10",38,15,15,3,15,0,15,"10","633",6,9,4,3,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.5,"FAC"
"157",2021,"BRBL04648985176576",464898,5176576,"BRBL",186,4,3,"Survive",0,"6/22/2021","Nestling",2,1,"4","5",2,"10",38,15,15,3,15,0,15,"10","633",6,9,4,3,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.5,"FAC"
"158",2021,"BRBL04648985176576",464898,5176576,"BRBL",189,5,3,"Survive",0,"6/22/2021","Nestling",2,1,"4","5",2,"10",38,15,15,3,15,0,15,"10","633",6,9,4,3,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.5,"FAC"
"159",2021,"BRBL04649085176549",464908,5176549,"BRBL",162,1,4,"Survive",0,"6/6/2021","Incubating",5,1,"2","2",3,"3",15,38,3,0,63,0,0,"39","710",5,9,5,4,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.75,"FAC"
"160",2021,"BRBL04649085176549",464908,5176549,"BRBL",165,2,3,"Survive",0,"6/6/2021","Incubating",5,1,"2","2",3,"3",15,38,3,0,63,0,0,"39","710",5,9,5,4,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.75,"FAC"
"161",2021,"BRBL04649085176549",464908,5176549,"BRBL",168,3,3,"Survive",0,"6/6/2021","Incubating",5,1,"2","2",3,"3",15,38,3,0,63,0,0,"39","710",5,9,5,4,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.75,"FAC"
"162",2021,"BRBL04649085176549",464908,5176549,"BRBL",171,4,3,"Survive",0,"6/6/2021","Nestling",3,1,"2","2",3,"3",15,38,3,0,63,0,0,"39","710",5,9,5,4,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.75,"FAC"
"163",2021,"BRBL04649085176549",464908,5176549,"BRBL",174,5,3,"Survive",0,"6/6/2021","Nestling",3,1,"2","2",3,"3",15,38,3,0,63,0,0,"39","710",5,9,5,4,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.75,"FAC"
"164",2021,"BRBL04649085176549",464908,5176549,"BRBL",177,6,3,"Survive",0,"6/6/2021","Nestling",3,1,"2","2",3,"3",15,38,3,0,63,0,0,"39","710",5,9,5,4,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.75,"FAC"
"165",2021,"BRBL04649085176549",464908,5176549,"BRBL",180,7,3,"Survive",0,"6/6/2021","Nestling",3,1,"2","2",3,"3",15,38,3,0,63,0,0,"39","710",5,9,5,4,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.75,"FAC"
"166",2021,"BRBL04649085176549",464908,5176549,"BRBL",183,8,3,"Survive",0,"6/6/2021","Nestling",3,1,"2","2",3,"3",15,38,3,0,63,0,0,"39","710",5,9,5,4,"Wagon",15,"NW","MTORG","Heavy","Rest","",5.75,"FAC"
"167",2022,"BRBL04650085176443",465008,5176443,"BRBL",189,1,0,"Unknown",NA,"7/3/2022","Laying",1,1,"0","0",2,"",0,0,0,3,95,0,0,"0","1770",12,10,15,15,"Wagon",3,"NE","MTORG","Moderate","Full","",13,"FAC"
"168",2022,"BRBL04649785176430",464978,5176430,"BRBL",173,1,4,"Survive",0,"6/17/2022","Incubating",1,1,"4","4",1,"4",0,0,0,0,85,15,0,"0","1710",15,15,15,15,"Wagon",4,"NE","MTORG","Rest","Moderate","",15,"FAC"
"169",2022,"BRBL04649785176430",464978,5176430,"BRBL",176,2,3,"Survive",0,"6/17/2022","Incubating",1,1,"4","4",1,"4",0,0,0,0,85,15,0,"0","1710",15,15,15,15,"Wagon",4,"NE","MTORG","Rest","Moderate","",15,"FAC"
"170",2022,"BRBL04649785176430",464978,5176430,"BRBL",179,3,3,"Survive",0,"6/17/2022","Nestling",1,1,"4","4",1,"4",0,0,0,0,85,15,0,"0","1710",15,15,15,15,"Wagon",4,"NE","MTORG","Rest","Moderate","",15,"FAC"
"171",2022,"BRBL04649785176430",464978,5176430,"BRBL",182,4,3,"Survive",0,"6/17/2022","Nestling",1,1,"3","4",1,"4",0,0,0,0,85,15,0,"0","1710",15,15,15,15,"Wagon",4,"NE","MTORG","Rest","Moderate","",15,"FAC"
"172",2022,"BRBL04649785176430",464978,5176430,"BRBL",185,5,3,"Survive",0,"6/17/2022","Nestling",1,1,"2","4",1,"4",0,0,0,0,85,15,0,"0","1710",15,15,15,15,"Wagon",4,"NE","MTORG","Rest","Moderate","",15,"FAC"
"173",2022,"BRBL04649785176430",464978,5176430,"BRBL",188,6,3,"Survive",0,"6/17/2022","Nestling",1,1,"2","4",1,"4",0,0,0,0,85,15,0,"0","1710",15,15,15,15,"Wagon",4,"NE","MTORG","Rest","Moderate","",15,"FAC"
"174",2022,"BRBL04649785176430",464978,5176430,"BRBL",190,7,2,"Survive",0,"6/17/2022","Nestling",0,1,"2","4",1,"4",0,0,0,0,85,15,0,"0","1710",15,15,15,15,"Wagon",4,"NE","MTORG","Rest","Moderate","",15,"FAC"
"175",2022,"BRBL04649785176430",464978,5176430,"BRBL",193,8,3,"Survive",0,"6/17/2022","Nestling",0,1,"2","4",1,"4",0,0,0,0,85,15,0,"0","1710",15,15,15,15,"Wagon",4,"NE","MTORG","Rest","Moderate","",15,"FAC"
"176",2022,"BRBL04655705176108",465570,5176108,"BRBL",198,1,2,"Survive",0,"7/14/2022","Incubating",1,1,"3","1",1,"-2",15,0,3,0,85,0,0,"40","990",17,17,12,15,"Wagon",5,"SE","MTORG","Heavy","Rest","",15.25,"FAC"
"177",2022,"BRBL04655705176108",465570,5176108,"BRBL",201,2,3,"Survive",0,"7/14/2022","Incubating",1,1,"3","1",1,"-2",15,0,3,0,85,0,0,"40","990",17,17,12,15,"Wagon",5,"SE","MTORG","Heavy","Rest","",15.25,"FAC"
"178",2022,"BRBL04655705176108",465570,5176108,"BRBL",204,3,3,"Survive",0,"7/14/2022","Incubating",1,1,"3","1",1,"-2",15,0,3,0,85,0,0,"40","990",17,17,12,15,"Wagon",5,"SE","MTORG","Heavy","Rest","",15.25,"FAC"
"179",2022,"BRBL04655705176108",465570,5176108,"BRBL",207,4,3,"Survive",0,"7/14/2022","Incubating",1,1,"3","1",1,"-2",15,0,3,0,85,0,0,"40","990",17,17,12,15,"Wagon",5,"SE","MTORG","Heavy","Rest","",15.25,"FAC"
"180",2022,"BRBL04655705176108",465570,5176108,"BRBL",210,5,3,"Survive",0,"7/14/2022","Nestling",1,1,"3","1",1,"-2",15,0,3,0,85,0,0,"40","990",17,17,12,15,"Wagon",5,"SE","MTORG","Heavy","Rest","",15.25,"FAC"
"181",2022,"BRBL04655705176108",465570,5176108,"BRBL",213,6,3,"Survive",0,"7/14/2022","Nestling",1,1,"3","1",1,"-2",15,0,3,0,85,0,0,"40","990",17,17,12,15,"Wagon",5,"SE","MTORG","Heavy","Rest","",15.25,"FAC"
"182",2022,"BRBL04655705176108",465570,5176108,"BRBL",216,7,3,"Survive",0,"7/14/2022","Nestling",1,1,"3","1",1,"-2",15,0,3,0,85,0,0,"40","990",17,17,12,15,"Wagon",5,"SE","MTORG","Heavy","Rest","",15.25,"FAC"
"183",2022,"BRBL04655705176108",465570,5176108,"BRBL",218,8,2,"Survive",0,"7/14/2022","Nestling",1,1,"3","1",1,"-2",15,0,3,0,85,0,0,"40","990",17,17,12,15,"Wagon",5,"SE","MTORG","Heavy","Rest","",15.25,"FAC"
"184",2022,"BRBL04655705176108",465570,5176108,"BRBL",221,9,3,"Survive",0,"7/14/2022","Nestling",1,1,"3","1",1,"-2",15,0,3,0,85,0,0,"40","990",17,17,12,15,"Wagon",5,"SE","MTORG","Heavy","Rest","",15.25,"FAC"
"185",2022,"BRBL04655705176108",465570,5176108,"BRBL",223,10,2,"Survive",0,"7/14/2022","Nestling",1,1,"3","1",1,"-2",15,0,3,0,85,0,0,"40","990",17,17,12,15,"Wagon",5,"SE","MTORG","Heavy","Rest","",15.25,"FAC"
"186",2022,"BRBL04649535175804",464953,5175804,"BRBL",203,1,4,"Survive",0,"7/17/2022","Nestling",0,1,"4","4",2,"16",15,0,15,0,3,0,63,"70","930",6,7,9,4,"Wagon",8,"SE","MTORG","Rest","Moderate","",6.5,"FAC"
"187",2022,"BRBL04649535175804",464953,5175804,"BRBL",205,2,2,"Survive",0,"7/17/2022","Nestling",0,1,"4","4",2,"16",15,0,15,0,3,0,63,"70","930",6,7,9,4,"Wagon",8,"SE","MTORG","Rest","Moderate","",6.5,"FAC"
"188",2022,"BRBL04649535175804",464953,5175804,"BRBL",208,3,3,"Survive",0,"7/17/2022","Nestling",0,1,"4","4",2,"16",15,0,15,0,3,0,63,"70","930",6,7,9,4,"Wagon",8,"SE","MTORG","Rest","Moderate","",6.5,"FAC"
"189",2022,"BRBL04649095176372",464909,5176372,"BRBL",155,1,2,"Survive",0,"6/1/2022","Laying",2,1,"3","1",0,"-3",0,85,3,0,15,0,0,"10","1140",9,7,11,2,"Wagon",10,"SW","MTORG","Moderate","Full","",7.25,"FAC"
"190",2022,"BRBL04649095176372",464909,5176372,"BRBL",158,2,3,"Survive",0,"6/1/2022","Incubating",4,1,"4","1",0,"-3",0,85,3,0,15,0,0,"10","1140",9,7,11,2,"Wagon",10,"SW","MTORG","Moderate","Full","",7.25,"FAC"
"191",2022,"BRBL04649095176372",464909,5176372,"BRBL",161,3,3,"Survive",0,"6/1/2022","Incubating",4,1,"4","1",0,"-3",0,85,3,0,15,0,0,"10","1140",9,7,11,2,"Wagon",10,"SW","MTORG","Moderate","Full","",7.25,"FAC"
"192",2022,"BRBL04649095176372",464909,5176372,"BRBL",164,4,3,"Survive",0,"6/1/2022","Incubating",4,1,"4","1",0,"-3",0,85,3,0,15,0,0,"10","1140",9,7,11,2,"Wagon",10,"SW","MTORG","Moderate","Full","",7.25,"FAC"
"193",2022,"BRBL04649095176372",464909,5176372,"BRBL",170,5,6,"Survive",0,"6/1/2022","Nestling",4,1,"4","1",0,"-3",0,85,3,0,15,0,0,"10","1140",9,7,11,2,"Wagon",10,"SW","MTORG","Moderate","Full","",7.25,"FAC"
"194",2022,"BRBL04649095176372",464909,5176372,"BRBL",173,6,3,"Survive",0,"6/1/2022","Nestling",3,1,"1","1",0,"-3",0,85,3,0,15,0,0,"10","1140",9,7,11,2,"Wagon",10,"SW","MTORG","Moderate","Full","",7.25,"FAC"
"195",2022,"BRBL04649095176372",464909,5176372,"BRBL",177,7,4,"Failed",1,"6/1/2022","Nestling",3,1,"1","1",0,"-3",0,85,3,0,15,0,0,"10","1140",9,7,11,2,"Wagon",10,"SW","MTORG","Moderate","Full","",7.25,"FAC"
"196",2022,"BRBL04649565176434",464956,5176434,"BRBL",183,1,1,"Survive",0,"6/30/2022","Laying",0,1,"1","1",0,"-2",38,38,15,15,38,15,63,"34","1191",10,14,15,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",12,"FAC"
"197",2022,"BRBL04649565176434",464956,5176434,"BRBL",186,2,3,"Survive",0,"6/30/2022","Incubating",2,1,"3","1",0,"-2",38,38,15,15,38,15,63,"34","1191",10,14,15,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",12,"FAC"
"198",2022,"BRBL04649565176434",464956,5176434,"BRBL",189,3,3,"Survive",0,"6/30/2022","Incubating",2,1,"2","1",0,"-2",38,38,15,15,38,15,63,"34","1191",10,14,15,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",12,"FAC"
"199",2022,"BRBL04649565176434",464956,5176434,"BRBL",193,4,4,"Survive",0,"6/30/2022","Incubating",2,1,"2","1",0,"-2",38,38,15,15,38,15,63,"34","1191",10,14,15,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",12,"FAC"
"200",2022,"BRBL04649565176434",464956,5176434,"BRBL",197,5,4,"Survive",0,"6/30/2022","Incubating",2,1,"2","1",0,"-2",38,38,15,15,38,15,63,"34","1191",10,14,15,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",12,"FAC"
"201",2022,"BRBL04649565176434",464956,5176434,"BRBL",200,6,3,"Survive",0,"6/30/2022","Nestling",2,1,"2","1",0,"-2",38,38,15,15,38,15,63,"34","1191",10,14,15,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",12,"FAC"
"202",2022,"BRBL04649565176434",464956,5176434,"BRBL",203,7,3,"Failed",1,"6/30/2022","Nestling",2,1,"2","1",0,"-2",38,38,15,15,38,15,63,"34","1191",10,14,15,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",12,"FAC"
"203",2021,"BWTE04651115176934",465111,5176934,"BWTE",163,1,3,"Survive",0,"6/8/2021","Incubating",0,0,"10","10",0,"17",15,0,38,0,15,3,38,"27","560",3,3,4,4,"Wagon",1,"NE","MTORG","Full","Heavy","",3.5,"FAC"
