Year,id,Spec,DateChecked,Expos,FirstFound,Fate,Fate2,AgeFound,AgeDay1,Stage,InitBHCO,BHCONum,BHCOPres,InitClutch,Clutch,Open,KBG,SmoothB,Litter,Bare,Forb,Grasslike,Woody,LitterD,Veg.Height,VOR,Paddock,Replicate,Treatment,cTreat,pTreat,cDoD,pDoD,grazed,start,end
2022,RWBL04654735176195,RWBL,58,2,56,0,Survive,4,-135,Incubating,4,4,1,3,3,NA,18.072289156626507,18.072289156626507,0,0,18.072289156626507,0,45.78313253012048,110,1210,9.25,5,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04654735176195,RWBL,61,3,56,0,Survive,4,-135,Incubating,4,4,1,3,3,NA,18.072289156626507,18.072289156626507,0,0,18.072289156626507,0,45.78313253012048,110,1210,9.25,5,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04654735176195,RWBL,64,3,56,0,Survive,4,-135,Nestling,4,4,1,3,3,NA,18.072289156626507,18.072289156626507,0,0,18.072289156626507,0,45.78313253012048,110,1210,9.25,5,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04654735176195,RWBL,67,3,56,1,Failed,4,-135,Nestling,4,4,1,3,3,NA,18.072289156626507,18.072289156626507,0,0,18.072289156626507,0,45.78313253012048,110,1210,9.25,5,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04650735176208,RWBL,39,4,35,0,Survive,6,-133,Incubating,2,2,1,3,3,NA,44.18604651162791,17.441860465116278,3.488372093023256,0,17.441860465116278,0,17.441860465116278,30,870,7.5,7,SE,MTORG,49,68,45.3,76.3,3,179,202
2022,RWBL04650735176208,RWBL,42,3,35,1,Failed,6,-133,Incubating,2,2,1,3,3,NA,44.18604651162791,17.441860465116278,3.488372093023256,0,17.441860465116278,0,17.441860465116278,30,870,7.5,7,SE,MTORG,49,68,45.3,76.3,3,179,202
2022,RWBL04652015175780,RWBL,39,3,36,0,Survive,1,-138,Incubating,0,0,0,3,3,NA,0,0,0,0,2.9702970297029703,97.02970297029702,0,0,1650,19.25,8,SE,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04652015175780,RWBL,42,3,36,1,Failed,1,-138,Incubating,0,0,0,3,3,NA,0,0,0,0,2.9702970297029703,97.02970297029702,0,0,1650,19.25,8,SE,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04645585175828,RWBL,30,3,27,0,Survive,-4,-143,Laying,0,0,0,0,2,NA,0,0,0,2.9702970297029703,0,97.02970297029702,0,NA,440,7.75,10,SW,MTORG,49,68,45.3,76.3,1,179,202
2022,RWBL04645585175828,RWBL,33,3,27,0,Survive,-4,-143,Incubating,0,0,0,0,4,NA,0,0,0,2.9702970297029703,0,97.02970297029702,0,NA,440,7.75,10,SW,MTORG,49,68,45.3,76.3,1,179,202
2022,RWBL04645585175828,RWBL,37,4,27,0,Survive,-4,-143,Incubating,0,0,0,0,4,NA,0,0,0,2.9702970297029703,0,97.02970297029702,0,NA,440,7.75,10,SW,MTORG,49,68,45.3,76.3,1,179,202
2022,RWBL04645585175828,RWBL,40,3,27,1,Failed,-4,-143,Incubating,0,0,0,0,4,NA,0,0,0,2.9702970297029703,0,97.02970297029702,0,NA,440,7.75,10,SW,MTORG,49,68,45.3,76.3,1,179,202
2022,RWBL04642805176269,RWBL,46,3,43,0,Survive,5,-134,Incubating,1,1,1,4,4,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,10,939,9,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04642805176269,RWBL,49,3,43,0,Survive,5,-134,Incubating,1,1,1,4,4,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,10,939,9,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04642805176269,RWBL,51,2,43,0,Survive,5,-134,Nestling,1,1,1,4,1,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,10,939,9,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04642805176269,RWBL,54,3,43,1,Failed,5,-134,Nestling,1,1,1,4,1,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,10,939,9,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04646915176677,RWBL,43,2,41,0,Survive,-2,-141,Incubating,0,0,0,1,3,NA,13.513513513513514,13.513513513513514,2.7027027027027026,0,13.513513513513514,0,56.75675675675676,40,1450,8.5,14,NW,MTORG,49,68,45.3,76.3,7,179,202
2022,RWBL04646915176677,RWBL,46,3,41,0,Survive,-2,-141,Incubating,0,0,0,1,3,NA,13.513513513513514,13.513513513513514,2.7027027027027026,0,13.513513513513514,0,56.75675675675676,40,1450,8.5,14,NW,MTORG,49,68,45.3,76.3,7,179,202
2022,RWBL04646915176677,RWBL,49,3,41,1,Failed,-2,-141,Incubating,0,0,0,1,3,NA,13.513513513513514,13.513513513513514,2.7027027027027026,0,13.513513513513514,0,56.75675675675676,40,1450,8.5,14,NW,MTORG,49,68,45.3,76.3,7,179,202
2022,RWBL04642275177174,RWBL,49,2,47,0,Survive,5,-134,Incubating,0,0,0,4,4,NA,18.072289156626507,45.78313253012048,0,0,18.072289156626507,0,18.072289156626507,50,1120,9.25,14,NW,MTORG,49,68,45.3,76.3,22,179,202
2022,RWBL04642275177174,RWBL,51,2,47,0,Survive,5,-134,Incubating,0,0,0,4,4,NA,18.072289156626507,45.78313253012048,0,0,18.072289156626507,0,18.072289156626507,50,1120,9.25,14,NW,MTORG,49,68,45.3,76.3,22,179,202
2022,RWBL04642275177174,RWBL,54,3,47,0,Survive,5,-134,Incubating,0,0,0,4,4,NA,18.072289156626507,45.78313253012048,0,0,18.072289156626507,0,18.072289156626507,50,1120,9.25,14,NW,MTORG,49,68,45.3,76.3,22,179,202
2022,RWBL04642275177174,RWBL,57,3,47,0,Survive,5,-134,Nestling,0,0,0,4,4,NA,18.072289156626507,45.78313253012048,0,0,18.072289156626507,0,18.072289156626507,50,1120,9.25,14,NW,MTORG,49,68,45.3,76.3,22,179,202
2022,RWBL04642275177174,RWBL,60,3,47,0,Survive,5,-134,Nestling,0,0,0,4,2,NA,18.072289156626507,45.78313253012048,0,0,18.072289156626507,0,18.072289156626507,50,1120,9.25,14,NW,MTORG,49,68,45.3,76.3,22,179,202
2022,RWBL04642275177174,RWBL,63,3,47,1,Failed,5,-134,Nestling,0,0,0,4,2,NA,18.072289156626507,45.78313253012048,0,0,18.072289156626507,0,18.072289156626507,50,1120,9.25,14,NW,MTORG,49,68,45.3,76.3,22,179,202
2022,RWBL04646815176642,RWBL,21,3,18,0,Survive,-4,-143,Incubating,0,0,0,0,2,NA,0,0,0,3.4090909090909087,0,96.5909090909091,0,0,1550,15.25,14,NW,MTORG,49,68,45.3,76.3,0,179,202
2022,RWBL04646815176642,RWBL,24,3,18,1,Failed,-4,-143,Incubating,0,0,0,0,2,NA,0,0,0,3.4090909090909087,0,96.5909090909091,0,0,1550,15.25,14,NW,MTORG,49,68,45.3,76.3,0,179,202
2022,RWBL04641845177121,RWBL,49,2,47,1,Failed,-3,-142,Incubating,0,0,0,1,2,NA,0,0,16.483516483516482,0,41.75824175824176,41.75824175824176,0,40,960,8.5,14,NW,MTORG,49,68,45.3,76.3,2,179,202
2022,RWBL04646125176592,RWBL,37,3,34,1,Failed,-1,-140,Incubating,1,1,1,2,2,NA,13.043478260869565,0,0,0,13.043478260869565,73.91304347826086,0,10,970,13.25,14,NW,MTORG,49,68,45.3,76.3,0,179,202
2022,RWBL04646975176663,RWBL,49,2,47,0,Survive,-3,-142,Laying,0,0,0,1,1,NA,20,20,20,0,20,0,20,35,1000,6.75,14,NW,MTORG,49,68,45.3,76.3,2,179,202
2022,RWBL04646975176663,RWBL,51,2,47,1,Failed,-3,-142,Incubating,0,0,0,1,1,NA,20,20,20,0,20,0,20,35,1000,6.75,14,NW,MTORG,49,68,45.3,76.3,2,179,202
2022,RWBL04646715176672,RWBL,40,3,37,0,Survive,-4,-143,Laying,0,0,0,0,2,NA,2.5210084033613445,52.94117647058824,0,0,12.605042016806722,0,31.932773109243694,50,950,7.25,14,NW,MTORG,49,68,45.3,76.3,6,179,202
2022,RWBL04646715176672,RWBL,43,3,37,0,Survive,-4,-143,Incubating,0,0,0,0,4,NA,2.5210084033613445,52.94117647058824,0,0,12.605042016806722,0,31.932773109243694,50,950,7.25,14,NW,MTORG,49,68,45.3,76.3,6,179,202
2022,RWBL04646715176672,RWBL,46,3,37,1,Failed,-4,-143,Incubating,0,0,0,0,4,NA,2.5210084033613445,52.94117647058824,0,0,12.605042016806722,0,31.932773109243694,50,950,7.25,14,NW,MTORG,49,68,45.3,76.3,6,179,202
2022,RWBL04645895176853,RWBL,49,2,47,0,Survive,8,-131,Incubating,1,1,1,3,3,NA,2.727272727272727,57.27272727272727,0,0,34.54545454545455,2.727272727272727,2.727272727272727,50,1310,8.5,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04645895176853,RWBL,51,2,47,0,Survive,8,-131,Incubating,1,1,1,3,3,NA,2.727272727272727,57.27272727272727,0,0,34.54545454545455,2.727272727272727,2.727272727272727,50,1310,8.5,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04645895176853,RWBL,54,3,47,0,Survive,8,-131,Nestling,1,1,1,3,3,NA,2.727272727272727,57.27272727272727,0,0,34.54545454545455,2.727272727272727,2.727272727272727,50,1310,8.5,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04645895176853,RWBL,57,3,47,1,Failed,8,-131,Nestling,1,1,1,3,3,NA,2.727272727272727,57.27272727272727,0,0,34.54545454545455,2.727272727272727,2.727272727272727,50,1310,8.5,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04648445176619,RWBL,49,2,47,0,Survive,15,-124,Incubating,0,0,0,4,4,NA,75,3.571428571428571,0,0,3.571428571428571,0,17.857142857142858,90,900,13,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04648445176619,RWBL,51,2,47,0,Survive,15,-124,Nestling,0,0,0,4,3,NA,75,3.571428571428571,0,0,3.571428571428571,0,17.857142857142858,90,900,13,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04648445176619,RWBL,54,3,47,0,Survive,15,-124,Nestling,0,0,0,4,2,NA,75,3.571428571428571,0,0,3.571428571428571,0,17.857142857142858,90,900,13,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04648445176619,RWBL,57,3,47,1,Failed,15,-124,Nestling,0,0,0,4,2,NA,75,3.571428571428571,0,0,3.571428571428571,0,17.857142857142858,90,900,13,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04649445176601,RWBL,46,3,43,0,Survive,4,-135,Incubating,0,1,1,3,3,NA,14.150943396226415,0,2.8301886792452833,0,2.8301886792452833,0,80.18867924528303,30,910,10.5,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04649445176601,RWBL,49,3,43,1,Failed,4,-135,Incubating,0,1,1,3,3,NA,14.150943396226415,0,2.8301886792452833,0,2.8301886792452833,0,80.18867924528303,30,910,10.5,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04648035177008,RWBL,54,4,50,1,Failed,-3,-142,Incubating,0,0,0,1,1,NA,30.88235294117647,30.88235294117647,0,0,7.352941176470589,0,30.88235294117647,31,889,9.5,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04647085177160,RWBL,51,2,49,0,Survive,-2,-141,Incubating,0,0,0,1,3,NA,8.928571428571429,50.595238095238095,8.928571428571429,0,22.61904761904762,0,8.928571428571429,7,1276,15.25,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04647085177160,RWBL,54,3,49,0,Survive,-2,-141,Incubating,0,0,0,1,3,NA,8.928571428571429,50.595238095238095,8.928571428571429,0,22.61904761904762,0,8.928571428571429,7,1276,15.25,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04647085177160,RWBL,57,3,49,1,Failed,-2,-141,Incubating,0,0,0,1,3,NA,8.928571428571429,50.595238095238095,8.928571428571429,0,22.61904761904762,0,8.928571428571429,7,1276,15.25,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04647045177185,RWBL,51,2,49,0,Survive,-1,-140,Incubating,0,0,0,1,2,NA,0,64.90066225165563,0,0,25.165562913907287,0,9.933774834437086,17,1101,19.25,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04647045177185,RWBL,54,3,49,0,Survive,-1,-140,Incubating,0,0,0,1,2,NA,0,64.90066225165563,0,0,25.165562913907287,0,9.933774834437086,17,1101,19.25,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04647045177185,RWBL,57,3,49,0,Survive,-1,-140,Incubating,0,0,0,1,2,NA,0,64.90066225165563,0,0,25.165562913907287,0,9.933774834437086,17,1101,19.25,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04647045177185,RWBL,60,3,49,0,Survive,-1,-140,Nestling,0,0,0,1,2,NA,0,64.90066225165563,0,0,25.165562913907287,0,9.933774834437086,17,1101,19.25,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04647045177185,RWBL,63,3,49,0,Survive,-1,-140,Nestling,0,0,0,1,2,NA,0,64.90066225165563,0,0,25.165562913907287,0,9.933774834437086,17,1101,19.25,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04647045177185,RWBL,66,3,49,0,Survive,-1,-140,Nestling,0,0,0,1,2,NA,0,64.90066225165563,0,0,25.165562913907287,0,9.933774834437086,17,1101,19.25,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04647045177185,RWBL,68,2,49,0,Survive,-1,-140,Nestling,0,0,0,1,2,NA,0,64.90066225165563,0,0,25.165562913907287,0,9.933774834437086,17,1101,19.25,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04647045177185,RWBL,71,3,49,1,Failed,-1,-140,Nestling,0,0,0,1,2,NA,0,64.90066225165563,0,0,25.165562913907287,0,9.933774834437086,17,1101,19.25,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04648885177142,RWBL,53,4,49,1,Failed,-4,-143,Incubating,0,0,0,1,1,NA,0,0,0,11.71875,11.71875,76.5625,0,NA,890,10.5,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04656805176386,RWBL,58,3,55,0,Survive,-1,-140,Incubating,0,0,0,3,4,NA,13.88888888888889,13.88888888888889,0,0,13.88888888888889,0,58.333333333333336,40,990,12.25,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04656805176386,RWBL,61,3,55,0,Survive,-1,-140,Incubating,0,0,0,3,4,NA,13.88888888888889,13.88888888888889,0,0,13.88888888888889,0,58.333333333333336,40,990,12.25,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04656805176386,RWBL,64,3,55,0,Survive,-1,-140,Incubating,0,0,0,3,4,NA,13.88888888888889,13.88888888888889,0,0,13.88888888888889,0,58.333333333333336,40,990,12.25,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04656805176386,RWBL,67,3,55,0,Survive,-1,-140,Nestling,0,0,0,3,4,NA,13.88888888888889,13.88888888888889,0,0,13.88888888888889,0,58.333333333333336,40,990,12.25,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04656805176386,RWBL,70,3,55,0,Survive,-1,-140,Nestling,0,0,0,3,4,NA,13.88888888888889,13.88888888888889,0,0,13.88888888888889,0,58.333333333333336,40,990,12.25,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04656805176386,RWBL,73,3,55,0,Survive,-1,-140,Nestling,0,0,0,3,4,NA,13.88888888888889,13.88888888888889,0,0,13.88888888888889,0,58.333333333333336,40,990,12.25,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04656805176386,RWBL,76,3,55,0,Survive,-1,-140,Nestling,0,0,0,3,4,NA,13.88888888888889,13.88888888888889,0,0,13.88888888888889,0,58.333333333333336,40,990,12.25,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04656805176386,RWBL,78,2,55,0,Survive,-1,-140,Nestling,0,0,0,3,4,NA,13.88888888888889,13.88888888888889,0,0,13.88888888888889,0,58.333333333333336,40,990,12.25,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04657105176509,RWBL,58,3,55,0,Survive,-3,-142,Incubating,0,0,0,1,3,NA,2.803738317757009,2.803738317757009,58.87850467289719,0,35.51401869158878,0,0,120,1210,11.5,4,NE,MTORG,39,49,35.2,52.3,5,202,213
2022,RWBL04657105176509,RWBL,61,3,55,0,Survive,-3,-142,Incubating,0,0,0,1,3,NA,2.803738317757009,2.803738317757009,58.87850467289719,0,35.51401869158878,0,0,120,1210,11.5,4,NE,MTORG,39,49,35.2,52.3,5,202,213
2022,RWBL04657105176509,RWBL,64,3,55,0,Survive,-3,-142,Incubating,0,0,0,1,3,NA,2.803738317757009,2.803738317757009,58.87850467289719,0,35.51401869158878,0,0,120,1210,11.5,4,NE,MTORG,39,49,35.2,52.3,5,202,213
2022,RWBL04657105176509,RWBL,67,3,55,1,Failed,-3,-142,Incubating,0,0,0,1,3,NA,2.803738317757009,2.803738317757009,58.87850467289719,0,35.51401869158878,0,0,120,1210,11.5,4,NE,MTORG,39,49,35.2,52.3,5,202,213
2022,RWBL04649875176945,RWBL,50,1,49,0,Survive,9,-130,Incubating,2,2,1,1,1,NA,2.459016393442623,12.295081967213115,2.459016393442623,0,31.147540983606557,0,51.63934426229508,20,990,7.75,1,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04649875176945,RWBL,53,3,49,0,Survive,9,-130,Nestling,2,1,1,1,1,NA,2.459016393442623,12.295081967213115,2.459016393442623,0,31.147540983606557,0,51.63934426229508,20,990,7.75,1,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04649875176945,RWBL,56,3,49,0,Survive,9,-130,Nestling,2,1,1,1,1,NA,2.459016393442623,12.295081967213115,2.459016393442623,0,31.147540983606557,0,51.63934426229508,20,990,7.75,1,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04649875176945,RWBL,58,2,49,0,Survive,9,-130,Nestling,2,1,1,1,1,NA,2.459016393442623,12.295081967213115,2.459016393442623,0,31.147540983606557,0,51.63934426229508,20,990,7.75,1,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04649875176945,RWBL,61,3,49,0,Survive,9,-130,Nestling,2,1,1,1,1,NA,2.459016393442623,12.295081967213115,2.459016393442623,0,31.147540983606557,0,51.63934426229508,20,990,7.75,1,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04649875176945,RWBL,64,3,49,0,Survive,9,-130,Nestling,2,1,1,1,1,NA,2.459016393442623,12.295081967213115,2.459016393442623,0,31.147540983606557,0,51.63934426229508,20,990,7.75,1,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04657465177041,RWBL,33,4,29,0,Survive,8,-131,Nestling,0,0,0,3,3,NA,0,0,0,2.9702970297029703,0,97.02970297029702,0,NA,1340,13.25,3,NE,MTORG,49,68,45.3,76.3,6,179,202
2022,RWBL04657465177041,RWBL,36,3,29,0,Survive,8,-131,Nestling,0,0,0,3,3,NA,0,0,0,2.9702970297029703,0,97.02970297029702,0,NA,1340,13.25,3,NE,MTORG,49,68,45.3,76.3,6,179,202
2022,RWBL04657465177041,RWBL,39,3,29,0,Survive,8,-131,Nestling,0,0,0,3,3,NA,0,0,0,2.9702970297029703,0,97.02970297029702,0,NA,1340,13.25,3,NE,MTORG,49,68,45.3,76.3,6,179,202
2022,RWBL04657465177041,RWBL,42,3,29,0,Survive,8,-131,Nestling,0,0,0,3,3,NA,0,0,0,2.9702970297029703,0,97.02970297029702,0,NA,1340,13.25,3,NE,MTORG,49,68,45.3,76.3,6,179,202
2022,RWBL04657465177041,RWBL,45,3,29,0,Survive,8,-131,Nestling,0,0,0,3,3,NA,0,0,0,2.9702970297029703,0,97.02970297029702,0,NA,1340,13.25,3,NE,MTORG,49,68,45.3,76.3,6,179,202
2022,RWBL04653135176384,RWBL,36,4,32,0,Survive,-4,-143,Incubating,0,2,1,0,3,NA,2.803738317757009,2.803738317757009,0,0,35.51401869158878,0,58.87850467289719,30,920,9,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04653135176384,RWBL,39,3,32,0,Survive,-4,-143,Incubating,0,2,1,0,3,NA,2.803738317757009,2.803738317757009,0,0,35.51401869158878,0,58.87850467289719,30,920,9,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04653135176384,RWBL,42,3,32,0,Survive,-4,-143,Incubating,0,2,1,0,3,NA,2.803738317757009,2.803738317757009,0,0,35.51401869158878,0,58.87850467289719,30,920,9,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04653135176384,RWBL,45,3,32,0,Survive,-4,-143,Incubating,0,2,1,0,3,NA,2.803738317757009,2.803738317757009,0,0,35.51401869158878,0,58.87850467289719,30,920,9,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04653135176384,RWBL,48,3,32,0,Survive,-4,-143,Nestling,0,2,1,0,3,NA,2.803738317757009,2.803738317757009,0,0,35.51401869158878,0,58.87850467289719,30,920,9,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04653135176384,RWBL,50,2,32,0,Survive,-4,-143,Nestling,0,2,1,0,3,NA,2.803738317757009,2.803738317757009,0,0,35.51401869158878,0,58.87850467289719,30,920,9,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04653135176384,RWBL,53,3,32,0,Survive,-4,-143,Nestling,0,2,1,0,3,NA,2.803738317757009,2.803738317757009,0,0,35.51401869158878,0,58.87850467289719,30,920,9,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04653135176384,RWBL,56,3,32,0,Survive,-4,-143,Nestling,0,1,1,0,3,NA,2.803738317757009,2.803738317757009,0,0,35.51401869158878,0,58.87850467289719,30,920,9,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04653135176384,RWBL,58,2,32,0,Survive,-4,-143,Nestling,0,1,1,0,3,NA,2.803738317757009,2.803738317757009,0,0,35.51401869158878,0,58.87850467289719,30,920,9,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04653135176384,RWBL,61,3,32,0,Survive,-4,-143,Nestling,0,1,1,0,3,NA,2.803738317757009,2.803738317757009,0,0,35.51401869158878,0,58.87850467289719,30,920,9,5,SE,MTORG,0,39,0,51.7,0,NA,NA
2022,RWBL04649705176367,RWBL,39,4,35,0,Survive,2,-137,Incubating,2,2,1,4,4,NA,0,37.62376237623762,0,0,62.37623762376238,0,0,70,1000,7.75,8,SE,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04649705176367,RWBL,42,3,35,0,Survive,2,-137,Incubating,2,2,1,4,4,NA,0,37.62376237623762,0,0,62.37623762376238,0,0,70,1000,7.75,8,SE,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04649705176367,RWBL,45,3,35,0,Survive,2,-137,Nestling,2,2,1,4,3,NA,0,37.62376237623762,0,0,62.37623762376238,0,0,70,1000,7.75,8,SE,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04649705176367,RWBL,48,3,35,0,Survive,2,-137,Nestling,2,1,1,4,2,NA,0,37.62376237623762,0,0,62.37623762376238,0,0,70,1000,7.75,8,SE,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04649705176367,RWBL,50,2,35,0,Survive,2,-137,Nestling,2,1,1,4,2,NA,0,37.62376237623762,0,0,62.37623762376238,0,0,70,1000,7.75,8,SE,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04649705176367,RWBL,53,3,35,0,Survive,2,-137,Nestling,2,1,1,4,1,NA,0,37.62376237623762,0,0,62.37623762376238,0,0,70,1000,7.75,8,SE,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04649705176367,RWBL,56,3,35,0,Survive,2,-137,Nestling,2,1,1,4,1,NA,0,37.62376237623762,0,0,62.37623762376238,0,0,70,1000,7.75,8,SE,MTORG,39,49,35.2,52.3,0,202,213
2022,RWBL04648565176203,RWBL,40,1,39,0,Survive,4,-135,Incubating,0,0,0,4,4,NA,0,0,0,15,0,85,0,NA,690,14,10,SW,MTORG,49,68,45.3,76.3,21,179,202
2022,RWBL04648565176203,RWBL,43,3,39,0,Survive,4,-135,Incubating,0,0,0,4,4,NA,0,0,0,15,0,85,0,NA,690,14,10,SW,MTORG,49,68,45.3,76.3,21,179,202
2022,RWBL04648565176203,RWBL,46,3,39,0,Survive,4,-135,Incubating,0,0,0,4,4,NA,0,0,0,15,0,85,0,NA,690,14,10,SW,MTORG,49,68,45.3,76.3,21,179,202
2022,RWBL04648565176203,RWBL,49,3,39,0,Survive,4,-135,Nestling,0,0,0,4,4,NA,0,0,0,15,0,85,0,NA,690,14,10,SW,MTORG,49,68,45.3,76.3,21,179,202
2022,RWBL04648565176203,RWBL,51,2,39,0,Survive,4,-135,Nestling,0,0,0,4,3,NA,0,0,0,15,0,85,0,NA,690,14,10,SW,MTORG,49,68,45.3,76.3,21,179,202
2022,RWBL04648565176203,RWBL,54,3,39,0,Survive,4,-135,Nestling,0,0,0,4,3,NA,0,0,0,15,0,85,0,NA,690,14,10,SW,MTORG,49,68,45.3,76.3,21,179,202
2022,RWBL04648565176203,RWBL,57,3,39,0,Survive,4,-135,Nestling,0,0,0,4,3,NA,0,0,0,15,0,85,0,NA,690,14,10,SW,MTORG,49,68,45.3,76.3,21,179,202
2022,RWBL04648565176203,RWBL,60,3,39,0,Survive,4,-135,Nestling,0,0,0,4,3,NA,0,0,0,15,0,85,0,NA,690,14,10,SW,MTORG,49,68,45.3,76.3,21,179,202
2022,RWBL04645875175799,RWBL,40,1,39,0,Survive,5,-134,Incubating,0,0,0,4,4,NA,0,0,0,2.8846153846153846,2.8846153846153846,94.23076923076923,0,NA,1060,12.75,10,SW,MTORG,49,68,45.3,76.3,18,179,202
2022,RWBL04645875175799,RWBL,43,3,39,0,Survive,5,-134,Incubating,0,0,0,4,4,NA,0,0,0,2.8846153846153846,2.8846153846153846,94.23076923076923,0,NA,1060,12.75,10,SW,MTORG,49,68,45.3,76.3,18,179,202
2022,RWBL04645875175799,RWBL,46,3,39,0,Survive,5,-134,Incubating,0,0,0,4,4,NA,0,0,0,2.8846153846153846,2.8846153846153846,94.23076923076923,0,NA,1060,12.75,10,SW,MTORG,49,68,45.3,76.3,18,179,202
2022,RWBL04645875175799,RWBL,49,3,39,0,Survive,5,-134,Nestling,0,0,0,4,4,NA,0,0,0,2.8846153846153846,2.8846153846153846,94.23076923076923,0,NA,1060,12.75,10,SW,MTORG,49,68,45.3,76.3,18,179,202
2022,RWBL04645875175799,RWBL,51,2,39,0,Survive,5,-134,Nestling,0,0,0,4,4,NA,0,0,0,2.8846153846153846,2.8846153846153846,94.23076923076923,0,NA,1060,12.75,10,SW,MTORG,49,68,45.3,76.3,18,179,202
2022,RWBL04645875175799,RWBL,54,3,39,0,Survive,5,-134,Nestling,0,0,0,4,4,NA,0,0,0,2.8846153846153846,2.8846153846153846,94.23076923076923,0,NA,1060,12.75,10,SW,MTORG,49,68,45.3,76.3,18,179,202
2022,RWBL04645875175799,RWBL,57,3,39,0,Survive,5,-134,Nestling,0,0,0,4,4,NA,0,0,0,2.8846153846153846,2.8846153846153846,94.23076923076923,0,NA,1060,12.75,10,SW,MTORG,49,68,45.3,76.3,18,179,202
